"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","esthe_score_mean","max_length","trophic_level","thermal_mp_5min_95max","thermal_95thmax","trophic_group","water_column","diel_activity","habitat","Di","Ui","iucn_code","threats"
"Holacanthus_clarionensis",1781.8696,"Holacanthus_clarionensis_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Holacanthus","Holacanthus clarionensis",4.22790382906883,11.5942078506732,6.01353787301723,1636.87376666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Holacanthus_passer",1944.946,"Holacanthus_passer_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Holacanthus","Holacanthus passer",1.5881332993584,9.56940860037049,2.41159865863912,1866.0669,0.576354179087781,0.222222222222222,0.879238516871928,0.902904689455581,"omnivore","demersal","day","coral",0.482034965873813,0.017300461365177,"LC","nthr"
"Holacanthus_tricolor",1672.5197,"Holacanthus_tricolor_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","Holacanthus","Holacanthus tricolor",9.06710695371667,14.8367698625915,4.03139428544602,1649.79145,0.57313342484647,0.37037037037037,0.909243016321985,0.916444040963713,"benthic invertivore","demersal","day","coral",0.410048337444141,0.0197745537658865,"LC","nthr"
"Holocentrus_adscensionis",1463.6086,"Holocentrus_adscensionis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Holocentrus","Holocentrus adscensionis",8.20122522500306,15.9576019898084,4.25509059474966,1551.57355,0.678396201512661,0.555555555555555,0.912252253920433,0.910498644580995,"benthic invertivore","demersal","night","coral",0.523321231392261,0.0132814635100461,"LC","nthr"
"Holocentrus_rufus",1541.1945,"Holocentrus_rufus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Holocentrus","Holocentrus rufus",6.74267532136108,15.360716281097,3.90852665270144,1618.2173,0.57313342484647,0.555555555555555,0.912252253920433,0.910498644580995,"benthic invertivore","demersal","night","coral",0.519466198425409,0.00602879405270666,"LC","nthr"
"Hologymnosus_annulatus",1467.1549,"Hologymnosus_annulatus_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Hologymnosus","Hologymnosus annulatus",10.3802210521078,19.9603186390011,9.11224048737971,1424.20543333333,0.598435373184158,0.814814814814815,0.872793933169191,0.928983718264976,"higher carnivore","demersal","day","coral",0.482487140974567,0.014752101030965,"LC","nthr"
"Hologymnosus_doliatus",1651.8,"Hologymnosus_doliatus_M_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Hologymnosus","Hologymnosus doliatus",10.7468892298136,20.8938536181517,9.6003215578754,1559.44182,0.64071731525239,0.666666666666667,0.886548709382618,0.938390976458743,"benthic invertivore","demersal","day","coral",0.4183224538274,0.0105584125190386,"LC","nthr"
"Hoplolatilus_cuniculus",1401.855,"Hoplolatilus_cuniculus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Hoplolatilus","Hoplolatilus cuniculus",26.2427618630322,43.3792838329815,7.14121474281681,1444.2639,0.412584760829815,0.481481481481481,0.921581692507716,0.92376674271123,"planktivore","demersal","night","sand",0.623542167849888,0.353608152307451,"NE","nev"
"Hoplolatilus_starcki",1543.3209,"Hoplolatilus_starcki_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Hoplolatilus","Hoplolatilus starcki",31.4075042309167,47.4007845257865,9.78715706594318,1474.1444,0.412584760829815,0.481481481481481,0.935557423511442,0.913067117987574,"planktivore","demersal","day","sand",0.541286967134549,0.0154878293892035,"NE","nev"
"Hoplopagrus_guentherii",1363.2988,"Hoplopagrus_guentherii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Hoplopagrus","Hoplopagrus guentherii",9.55284505391174,14.4955440042522,5.07238558796955,1384.95135,0.756257613964284,0.62962962962963,0.930934487639114,0.935078674104451,"benthic invertivore","demersal","day","coral",0.425963628084574,0.0184133351274281,"LC","nthr"
"Hyperlophus_vittatus",1334.2523,"Hyperlophus_vittatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Hyperlophus","Hyperlophus vittatus",88.7533219900039,101.575986072233,9.99993918762296e-08,1427.0867,0.335755956632923,0.518518518518518,0.621912477523123,0.70659283155835,"planktivore","pelagic non-site attached","day","water column",0.61970720415883,0.021338165837329,"LC","nthr"
"Hypoatherina_barnesi",1159.8907,"Hypoatherina_barnesi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina barnesi",47.0873437200112,60.4233265413594,5.09358344522157,1213.2102,0.335755956632923,0.481481481481481,0.83744244112389,0.886654565916074,"browsing herbivore","pelagic non-site attached","day","water column",0.614336452726419,0.0909742880524806,"NE","nev"
"Hypoplectrodes_annulatus",1429.94,"Hypoplectrodes_annulatus_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrodes","Hypoplectrodes annulatus",15.9056388086348,28.2286537204797,10.3537319210216,1439.5312,0.543924469105433,0.777777777777778,0.665731158194164,0.672237785769126,"benthic invertivore","benthic","day","rock",0.536888288343982,0.0156560357952822,"NE","nev"
"Hypoplectrodes_huntii",1399.0332,"Hypoplectrodes_huntii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrodes","Hypoplectrodes huntii",16.3978959537929,28.3246798500982,12.0232900342652,1407.0049,0.46709566490854,0.777777777777778,0.655687381262281,0.62247363979542,"benthic invertivore","benthic","day","rock",0.539161557515093,0.0277892737333499,"NE","nev"
"Hypoplectrodes_maccullochi",1394.6465,"Hypoplectrodes_maccullochi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrodes","Hypoplectrodes maccullochi",16.6665649868669,29.5125107777823,11.6534349804672,1427.53,0.620753273302325,0.592592592592593,0.708008893073507,0.732799229133741,"benthic invertivore","benthic","day","rock",0.525819923687062,0.0159257004800735,"NE","nev"
"Hypoplectrodes_nigroruber",1422.7932,"Hypoplectrodes_nigroruber_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrodes","Hypoplectrodes nigroruber",15.8740789241285,28.8383486921125,9.45082492941747,1470.5713,0.543924469105433,0.740740740740741,0.650127308985366,0.690829973159843,"benthic invertivore","benthic","day","rock",0.534068513651568,0.0156560357952822,"NE","nev"
"Hypoplectrus_aberrans",1444.3691,"Hypoplectrus_aberrans_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus aberrans",7.75008641343391,15.0530622176287,12.343396647793,1460.7056,0.385469562809998,0.592592592592593,0.951467773677801,0.903653920229588,"benthic invertivore","demersal","day","coral",0.4123981562316,0.0180401971872526,"LC","nthr"
"Hypoplectrus_castroaguirrei",1402.7039,"Hypoplectrus_castroaguirrei_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus castroaguirrei",6.45870575096784,15.0445211904143,11.121367059501,1441.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr"
"Hypoplectrus_chlorurus",1243.5764,"Hypoplectrus_chlorurus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus chlorurus",7.22145677732563,15.1511930216537,11.6864088726283,1328.5696,0.381045630833686,0.666666666666667,0.938633625439582,0.886462595758273,"benthic invertivore","demersal","day","coral",0.417051687927382,0.00532063145380346,"LC","nthr"
"Hypoplectrus_gemma",1640.0754,"Hypoplectrus_gemma_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus gemma",9.19375880593754,18.4217440064763,12.2371963931858,1555.94175,0.385469562809998,0.666666666666667,0.89941510016544,0.910498644580995,"benthic invertivore","demersal","day","coral",0.416057436970728,0.016337822459778,"LC","nthr"
"Hypoplectrus_guttavarius",1518.1299,"Hypoplectrus_guttavarius_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus guttavarius",7.72755372831047,15.7395928506749,12.1659342756607,1610.387,0.385469562809998,0.666666666666667,0.950519941044006,0.894563045113625,"benthic invertivore","demersal","day","coral",0.417327066867959,0.00532063145380346,"LC","nthr"
"Hypoplectrus_indigo",1543.2405,"Hypoplectrus_indigo_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus indigo",7.38604826074184,15.7038270927925,12.3835214218087,1654.7378,0.403529235506184,0.703703703703704,0.952561025938721,0.899013631270677,"benthic invertivore","demersal","day","coral",0.419960274668161,0.0137480414739898,"LC","nthr"
"Hypoplectrus_maya",1673.9512,"Hypoplectrus_maya_A_3","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus maya",7.51549613411032,16.3042806265556,11.7360166056656,1622.0793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr"
"Hypoplectrus_nigricans",1348.6116,"Hypoplectrus_nigricans_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus nigricans",7.09886456077634,14.7445069553899,11.7336164626152,1449.4542,0.415094508061257,0.740740740740741,0.949997529652717,0.899013631270677,"benthic invertivore","demersal","day","coral",0.423172541044314,0.0137480414739898,"LC","nthr"
"Hypoplectrus_providencianus",1421.3805,"Hypoplectrus_providencianus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus providencianus",6.53306160390666,14.3369949063113,11.1042372933556,1484.417,0.436301066895085,0.666666666666667,0.946777880261715,0.88528702995426,"benthic invertivore","demersal","day","coral",0.415375335553385,0.0118309475603945,"LC","nthr"
"Hypoplectrus_puella",1601.457,"Hypoplectrus_puella_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus puella",7.2880865301362,15.7719608051494,12.1929939890654,1532.15414,0.415094508061257,0.62962962962963,0.890613918948063,0.921614014908224,"benthic invertivore","demersal","day","coral",0.412088385682825,0.0175013990224906,"LC","nthr"
"Hypoplectrus_unicolor",1439.956,"Hypoplectrus_unicolor_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus unicolor",9.47894715699837,18.8567300316172,12.2940685082194,1454.23555,0.381045630833686,0.740740740740741,0.905388380819877,0.923286531830614,"benthic invertivore","demersal","day","coral",0.423540442708598,0.0169487620334461,"LC","nthr"
"Hyporhamphus_affinis",1417.6658,"Hyporhamphus_affinis_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus affinis",49.063760394261,69.2966469234847,8.62148109590442,1408.427,0.588716158405106,0.555555555555555,0.866443341132735,0.904375737772741,"omnivore","pelagic non-site attached","night","water column",0.690702800878177,0.355023037376707,"NE","nev"
"Hyporthodus_flavolimbatus",1396.8091,"Hyporthodus_flavolimbatus_A_2","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hyporthodus","Hyporthodus flavolimbatus",10.5353260393026,15.0589033497976,4.22874630446631,1332.43465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Hyporthodus_niveatus",1467.6296,"Hyporthodus_niveatus_A_3","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hyporthodus","Hyporthodus niveatus",10.1897770543052,14.5260785525008,4.85911809428008,1451.62143333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Hyporthodus_octofasciatus",1441.6201,"Hyporthodus_octofasciatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hyporthodus","Hyporthodus octofasciatus",9.58563427082689,14.0319053155064,5.00538687840699,1483.4517,0.821770629705083,0.740740740740741,0.760641944975199,0.710539161692961,"higher carnivore","demersal","day","coral",0.494106368076211,0.0354643397894153,"LC","nthr"
"Hypsoblennius_proteus",1369.4032,"Hypsoblennius_proteus_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius proteus",8.55120597751021,16.2512994744936,5.79910837911862,1438.5776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
"Hypsurus_caryi",1276.2573,"Hypsurus_caryi_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Hypsurus","Hypsurus caryi",7.33972128769092,15.4361370880847,5.19408915924942,1313.4364,0.543924469105433,0.481481481481481,0.629671582735195,0.648531819339867,"benthic invertivore","pelagic site attached","day","rock",0.557032435492289,0.0207833225484101,"NE","nev"
"Hypsypops_rubicundus",1632.5394,"Hypsypops_rubicundus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Hypsypops","Hypsypops rubicundus",10.2915002886159,16.4230619393487,5.17094773754993,1584.2207,0.543924469105433,0.444444444444444,0.606153562564505,0.648531819339867,"planktivore","demersal","day","rock",0.535941792549768,0.0539065240199979,"LC","nthr"
"Iniistius_celebicus",1332.8065,"Iniistius_celebicus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Iniistius","Iniistius celebicus",2.92506354060474,6.23056113452756,1.46060426171705,1301.14186666667,0.425994307007129,0.555555555555555,0.818353119353894,0.812387144780943,"benthic invertivore","demersal","day","sand",0.491682844682428,0.0381300617546879,"LC","nthr"
"Iniistius_pavo",1519.1898,"Iniistius_pavo_J_5","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Iniistius","Iniistius pavo",14.9695945209973,24.2623493658422,11.8116014554309,1484.12091428571,0.603114207095828,0.418684355925926,0.902610132838217,0.918663031096709,"benthic invertivore","demersal","day","sand",0.492793717335966,0.0101996451148934,"LC","nthr"
"Inimicus_caledonicus",1333.9347,"Inimicus_caledonicus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Synanceiidae","Inimicus","Inimicus caledonicus",13.2043588231617,20.8731873377857,8.02262625386784,1341.9006,0.509377606976772,0.777777777777778,0.880355173694865,0.902582039464734,"higher carnivore","benthic","day","sand",0.586982937175343,0.00752007253290513,"LC","nthr"
"Inimicus_filamentosus",1283.9229,"Inimicus_filamentosus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Synanceiidae","Inimicus","Inimicus filamentosus",12.7505244091582,24.4606833464446,11.5759526053656,1367.271,0.509377606976772,0.777777777777778,0.914457853835428,0.956295493087343,"benthic invertivore","benthic","day","sand",0.546723006440896,0.0318831953434284,"LC","nthr"
"Isocirrhitus_sexfasciatus",1325.4392,"Isocirrhitus_sexfasciatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Isocirrhitus","Isocirrhitus sexfasciatus",20.0373646199723,29.5974895061206,18.7926486105222,1341.0542,0.288676716663041,0.555555555555555,0.902411670634267,0.871525842958307,"benthic invertivore","benthic","day","coral",0.477024520764861,0.0108578999745726,"DD","dd"
"Istigobius_campbelli",1458.2278,"Istigobius_campbelli_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius campbelli",23.3119309260117,30.5675124394654,7.89242916072735,1429.2122,0.270859815487318,0.407407407407407,0.807486421925642,0.908533705622124,"omnivore","benthic","day","sand",0.589048710093273,0.0255295187091796,"NE","nev"
"Istigobius_decoratus",1397.9783,"Istigobius_decoratus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius decoratus",21.6885227259143,28.9919113231613,8.68254886154209,1393.53393333333,0.385469562809998,0.444444444444444,0.882509889527592,0.929709248292343,"omnivore","benthic","day","sand",0.585572020517518,0.0182286701455673,"LC","nthr"
"Istigobius_goldmanni",1297.9531,"Istigobius_goldmanni_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius goldmanni",21.4909894152261,28.6995496224784,10.025341114072,1321.9386,0.238963110485966,0.407407407407407,0.86910461517292,0.928529932145561,"omnivore","benthic","day","sand",0.590937208732412,0.0141760331279855,"LC","nthr"
"Istigobius_hoesei",1336.6866,"Istigobius_hoesei_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius hoesei",20.3288803668194,27.1819963433713,9.93996215065306,1380.46656666667,0.238963110485966,0.407407407407407,0.721214665429887,0.732799229133741,"browsing herbivore","benthic","day","sand",0.588903083676604,0.0812076839540599,"NE","nev"
"Istigobius_nigroocellatus",1365.408,"Istigobius_nigroocellatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius nigroocellatus",18.069819299908,25.1456981125683,10.0292579329469,1403.1391,0.25412985453438,0.444444444444444,0.867121035232827,0.927125476708659,"omnivore","benthic","day","sand",0.58985972797485,0.0141760331279855,"LC","nthr"
"Istigobius_rigilius",1294.8616,"Istigobius_rigilius_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Istigobius","Istigobius rigilius",16.7987557385227,24.3795829318722,9.59288484358499,1313.03065,0.335755956632923,0.444444444444444,0.869369756697181,0.925944996404254,"omnivore","benthic","day","sand",0.586611186464593,0.00975869474455376,"LC","nthr"
"Itycirrhitus_wilhelmi",1423.8867,"Itycirrhitus_wilhelmi_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Itycirrhitus","Itycirrhitus wilhelmi",15.520070103696,27.1705808786624,9.71074101868268,1429.0287,0.343187620741766,0.592592592592593,0.818905342441339,0.778224117313555,"benthic invertivore","benthic","day","coral",0.476909051321682,0.0285757709926367,"LC","nthr"
"Jenkinsia_lamprotaenia",1190.3181,"Jenkinsia_lamprotaenia_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Jenkinsia","Jenkinsia lamprotaenia",90.1148038700053,104.878584652234,3.3799614309236e-07,1235.7223,0.281245052554197,0.478126512158481,0.87798424883022,0.898943540737686,"planktivore","benthic","day","sand",0.584177015888231,0.00467745521366586,"LC","nthr"
"Johnrandallia_nigrirostris",1753.4598,"Johnrandallia_nigrirostris_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris",7.84827859094086,14.2664247285596,3.49081434746578,1705.47976666667,0.46709566490854,0.37037037037037,0.885575724271467,0.902904689455581,"benthic invertivore","demersal","day","coral",0.408025858129353,0.0144406573190452,"LC","nthr"
"Jordania_zonope",1523.3152,"Jordania_zonope_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Jordania","Jordania zonope",19.9536959703721,27.4010413509888,8.07466239667673,1508.92125,0.412584760829815,0.518518518518518,0.384773913779152,0.457494981178368,"benthic invertivore","benthic","day","rock",0.5601704933816,0.0385855706453099,"NE","nev"
"Karalepis_stewarti",1438.6104,"Karalepis_stewarti_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Karalepis","Karalepis stewarti",7.75000441826833,13.6622142166739,7.46488840038086,1491.022,0.412584760829815,0.481481481481481,0.64783809497523,0.625343675243821,"benthic invertivore","benthic","day","rock",0.528238060803181,0.019169328459895,"LC","nthr"
"Koumansetta_hectori",1572.0763,"Koumansetta_hectori_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Koumansetta","Koumansetta hectori",24.2611169695523,32.1029816260766,8.25322543282379,1603.7682,0.315791914682858,0.425389157407407,0.916259076266903,0.972610400810929,"omnivore","demersal","day","coral",0.479363470733356,0.0166497103230582,"LC","nthr"
"Koumansetta_rainfordi",1564.0269,"Koumansetta_rainfordi_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Koumansetta","Koumansetta rainfordi",24.2496598909624,31.4737820633843,6.58446646222685,1608.46543333333,0.315791914682858,0.425389157407407,0.910864638334621,0.92582789478433,"omnivore","demersal","day","coral",0.478074451504624,0.00956745810321054,"LC","nthr"
"Kuhlia_mugil",1255.9805,"Kuhlia_mugil_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kuhliidae","Kuhlia","Kuhlia mugil",8.88475925113821,15.1023955691264,12.7491382867189,1290.2934,0.598435373184158,0.666666666666667,0.854658431823965,0.878172782292628,"planktivore","pelagic site attached","day","coral",0.550234814279581,0.0139159908947318,"LC","nthr"
"Kyphosus_analogus",1312.7297,"Kyphosus_analogus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus analogus",16.3867310892998,25.8627233621927,16.6486706243328,1285.9026,0.620753273302325,0,0.913763141622923,0.907255268748923,"browsing herbivore","pelagic site attached","day","coral",0.572893188648501,0.0351138546624202,"LC","nthr"
"Kyphosus_azureus",1303.961,"Kyphosus_azureus_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus azureus",NA,NA,NA,1319.32305,0.422003943370109,0.270742662828418,0.646579819002136,0.643084371393103,"browsing herbivore","benthic","day","rock",0.579216733383456,0.0497886293975576,"LC","nthr"
"Kyphosus_bigibbus",1365.1187,"Kyphosus_bigibbus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus bigibbus",27.6679194891986,38.7503186310852,23.3593038176618,1314.73845,0.717546119449282,0,0.845009594784366,0.878832145424914,"browsing herbivore","pelagic site attached","day","coral",0.576013899870306,0.018364862693701,"LC","nthr"
"Kyphosus_cinerascens",1380.67507402792,"Kyphosus_cinerascens_69","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus cinerascens",6.73969258577341,14.8604245075524,10.3674943216282,1303.31559350698,0.64071731525239,0.111111111111111,0.924222594676068,0.927554080491268,"browsing herbivore","pelagic site attached","day","coral",0.564233506321814,0.0407211307241886,"LC","nthr"
"Kyphosus_cornelii",1210.3396,"Kyphosus_cornelii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus cornelii",30.4015702581066,42.4643130697781,22.3578111036103,1235.5122,0.704473133122088,0,0.737843620463303,0.705500800626557,"browsing herbivore","pelagic site attached","day","rock",0.620375827151592,0.0257443935718668,"NE","nev"
"Kyphosus_elegans",1515.1533,"Kyphosus_elegans_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus elegans",6.13965470275504,14.0268250590919,10.2039992014817,1349.56825,0.651758291266112,0.333333333333333,0.920176787310085,0.903568328881974,"browsing herbivore","pelagic site attached","day","coral",0.552856772925588,0.0791330399060845,"LC","nthr"
"Kyphosus_incisor",1277.9211,"Kyphosus_incisor_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus incisor",18.2213585285938,29.6562423522012,18.1218088256837,1242.2623,0.752092981577943,0,0.913365052878408,0.919282422264303,"browsing herbivore","pelagic site attached","day","coral",0.578869986555158,0.024462121383025,"NE","nev"
"Kyphosus_ocyurus",1385.769,"Kyphosus_ocyurus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus ocyurus",NA,NA,NA,1405.9594,0.672079511730613,0.555555555555555,0.93797533060259,0.900438045999747,"benthic invertivore","pelagic site attached","day","coral",0.509674454144361,0.015619655693496,"NE","nev"
"Kyphosus_sectatrix",1367.9722,"Kyphosus_sectatrix_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus sectatrix",21.7860869669332,33.5738966505769,20.9238459032219,1301.13156666667,0.720055866680724,0.0437710437037037,0.838642106694476,0.895320018972492,"browsing herbivore","pelagic site attached","day","rock",0.614611423061208,0.0767792866360545,"LC","nthr"
"Kyphosus_sydneyanus",1259.4878,"Kyphosus_sydneyanus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus sydneyanus",8.60973068403493,17.5324891373217,11.0468205985113,1267.1191,0.743478627922296,0,0.690387919099137,0.744599626523142,"browsing herbivore","pelagic site attached","day","rock",0.622303731521152,0.0257443935718668,"NE","nev"
"Kyphosus_vaigiensis",1595.033,"Kyphosus_vaigiensis_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus vaigiensis",10.7182571927093,20.7107559289216,13.376160424584,1448.1331,0.704473133122088,0,0.863563717739111,0.925554591892721,"browsing herbivore","pelagic site attached","day","coral",0.575855877817024,0.018364862693701,"LC","nthr"
"Labracinus_cyclophthalmus",1662.2322,"Labracinus_cyclophthalmus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Labracinus","Labracinus cyclophthalmus",6.67321728215318,15.4079655981407,4.47218518737187,1547.764,0.485155337604726,0.740740740740741,0.878716116184848,0.927478766535949,"benthic invertivore","benthic","night","coral",0.571497453381847,0.0166427869872271,"NE","nev"
"Labracinus_lineatus",1416.8057,"Labracinus_lineatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Labracinus","Labracinus lineatus",7.06973594258015,15.2705671762443,4.61783447209093,1500.2806,0.509377606976772,0.777777777777778,0.862679832041245,0.92699295333257,"benthic invertivore","benthic","night","coral",0.573793191050341,0.0166427869872271,"NE","nev"
"Labracoglossa_nitida",1442.1716,"Labracoglossa_nitida_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Labracoglossa","Labracoglossa nitida",10.8467803896153,18.2762705678843,8.55192859665075,1471.9583,0.46709566490854,0.518518518518518,0.755362862578445,0.751662833045854,"planktivore","pelagic non-site attached","day","coral",0.551683085140665,0.353682338452684,"NE","nev"
"Labrichthys_unilineatus",1587.562,"Labrichthys_unilineatus_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrichthys","Labrichthys unilineatus",9.26952509229431,15.8322919214104,6.04565957120776,1430.30212587278,0.441793716570853,0.481481481481481,0.870906739698729,0.929035563370783,"corallivore","demersal","day","coral",0.484426890815357,0.00224741978512805,"LC","nthr"
"Labrisomus_cricota",1357.3588,"Labrisomus_cricota_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus cricota",21.3506352514282,28.4634318954195,10.0379067856821,1354.45775,0.322005033461617,0.555555555555555,0.970472166832033,1,"benthic invertivore","benthic","day","rock",0.529683103585142,0.0428966423346179,"LC","nthr"
"Labrisomus_jenkinsi",1430.5754,"Labrisomus_jenkinsi_F_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus jenkinsi",25.7486993483832,32.3825434970687,7.54602973382198,1379.2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr"
