"name","kingdom","phylum","class","order","family","genus","species"
"Jordania_zonope","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Jordania","Jordania zonope"
"Karalepis_stewarti","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Karalepis","Karalepis stewarti"
"Koumansetta_hectori","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Koumansetta","Koumansetta hectori"
"Koumansetta_rainfordi","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Koumansetta","Koumansetta rainfordi"
"Kuhlia_mugil","Animalia","Chordata","Actinopterygii","Perciformes","Kuhliidae","Kuhlia","Kuhlia mugil"
"Kyphosus_analogus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus analogus"
"Kyphosus_azureus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus azureus"
"Kyphosus_bigibbus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus bigibbus"
"Kyphosus_cinerascens","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus cinerascens"
"Kyphosus_cornelii","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus cornelii"
"Kyphosus_elegans","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus elegans"
"Kyphosus_incisor","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus incisor"
"Kyphosus_ocyurus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus ocyurus"
"Kyphosus_sectatrix","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus sectatrix"
"Kyphosus_sydneyanus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus sydneyanus"
"Kyphosus_vaigiensis","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Kyphosus","Kyphosus vaigiensis"
"Labracinus_cyclophthalmus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Labracinus","Labracinus cyclophthalmus"
"Labracinus_lineatus","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Labracinus","Labracinus lineatus"
"Labracoglossa_nitida","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Labracoglossa","Labracoglossa nitida"
"Labrichthys_unilineatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrichthys","Labrichthys unilineatus"
"Labrisomus_cricota","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus cricota"
"Labrisomus_jenkinsi","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus jenkinsi"
"Labrisomus_multiporosus","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus multiporosus"
"Labrisomus_nuchipinnis","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus nuchipinnis"
"Labrisomus_socorroensis","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Labrisomus","Labrisomus socorroensis"
"Labroides_bicolor","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labroides","Labroides bicolor"
"Labroides_dimidiatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labroides","Labroides dimidiatus"
"Labroides_pectoralis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labroides","Labroides pectoralis"
"Labroides_phthirophagus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labroides","Labroides phthirophagus"
"Labroides_rubrolabiatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labroides","Labroides rubrolabiatus"
"Labropsis_alleni","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labropsis","Labropsis alleni"
"Labropsis_australis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labropsis","Labropsis australis"
"Labropsis_manabei","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labropsis","Labropsis manabei"
"Labropsis_micronesica","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labropsis","Labropsis micronesica"
"Labropsis_xanthonota","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labropsis","Labropsis xanthonota"
"Labrus_bergylta","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrus","Labrus bergylta"
"Labrus_merula","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrus","Labrus merula"
"Labrus_mixtus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrus","Labrus mixtus"
"Labrus_viridis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Labrus","Labrus viridis"
"Lachnolaimus_maximus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Lachnolaimus","Lachnolaimus maximus"
"Lactophrys_bicaudalis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Lactophrys","Lactophrys bicaudalis"
"Lactophrys_triqueter","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Lactophrys","Lactophrys triqueter"
"Lactoria_diaphana","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Lactoria","Lactoria diaphana"
"Lactoria_fornasini","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Ostraciidae","Lactoria","Lactoria fornasini"
"Larabicus_quadrilineatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Larabicus","Larabicus quadrilineatus"
"Latridopsis_ciliaris","Animalia","Chordata","Actinopterygii","Perciformes","Latridae","Latridopsis","Latridopsis ciliaris"
"Latridopsis_forsteri","Animalia","Chordata","Actinopterygii","Perciformes","Latridae","Latridopsis","Latridopsis forsteri"
"Latropiscis_purpurissatus","Animalia","Chordata","Actinopterygii","Aulopiformes","Aulopidae","Latropiscis","Latropiscis purpurissatus"
"Leiocottus_hirundo","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Leiocottus","Leiocottus hirundo"
"Lepidonectes_bimaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Lepidonectes","Lepidonectes bimaculatus"
"Lepidonectes_clarkhubbsi","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Lepidonectes","Lepidonectes clarkhubbsi"
"Lepidonectes_corallicola","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Lepidonectes","Lepidonectes corallicola"
"Lepidozygus_tapeinosoma","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Lepidozygus","Lepidozygus tapeinosoma"
"Leptatherina_presbyteroides","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Leptatherina","Leptatherina presbyteroides"
"Leptocottus_armatus","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Leptocottus","Leptocottus armatus"
"Leptojulis_cyanopleura","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Leptojulis","Leptojulis cyanopleura"
"Leptoscarus_vaigiensis","Animalia","Chordata","Actinopterygii","Perciformes","Scaridae","Leptoscarus","Leptoscarus vaigiensis"
"Lesueurigobius_friesii","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lesueurigobius","Lesueurigobius friesii"
"Lethrinus_amboinensis","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus amboinensis"
"Lethrinus_atkinsoni","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus atkinsoni"
"Lethrinus_borbonicus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus borbonicus"
"Lethrinus_erythracanthus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus erythracanthus"
"Lethrinus_erythropterus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus erythropterus"
"Lethrinus_genivittatus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus genivittatus"
"Lethrinus_harak","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus harak"
"Lethrinus_laticaudis","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus laticaudis"
"Lethrinus_lentjan","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus lentjan"
"Lethrinus_microdon","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus microdon"
"Lethrinus_miniatus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus miniatus"
"Lethrinus_nebulosus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus nebulosus"
"Lethrinus_obsoletus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus obsoletus"
"Lethrinus_olivaceus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus olivaceus"
"Lethrinus_ornatus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus ornatus"
"Lethrinus_rubrioperculatus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus rubrioperculatus"
"Lethrinus_variegatus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus variegatus"
"Lethrinus_xanthochilus","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","Lethrinus xanthochilus"
"Leviprora_inops","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Leviprora","Leviprora inops"
"Limnichthys_fasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Creediidae","Limnichthys","Limnichthys fasciatus"
"Liparis_montagui","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Liparis","Liparis montagui"
"Lipophrys_pholis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Lipophrys","Lipophrys pholis"
"Lithognathus_lithognathus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Lithognathus","Lithognathus lithognathus"
"Lithognathus_mormyrus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Lithognathus","Lithognathus mormyrus"
"Liza_luciae","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Liza","Liza luciae"
"Lotella_rhacina","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae","Lotella","Lotella rhacina"
"Lotilia_graciliosa","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lotilia","Lotilia graciliosa"
"Lucayablennius_zingaro","Animalia","Chordata","Actinopterygii","Perciformes","Chaenopsidae","Lucayablennius","Lucayablennius zingaro"
"Lutjanus_alexandrei","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus alexandrei"
"Lutjanus_analis","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus analis"
"Lutjanus_apodus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus apodus"
"Lutjanus_aratus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus aratus"
"Lutjanus_argentimaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"Lutjanus_argentiventris","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus argentiventris"
"Lutjanus_biguttatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus biguttatus"
"Lutjanus_bohar","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus bohar"
"Lutjanus_boutton","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus boutton"
"Lutjanus_campechanus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus campechanus"
"Lutjanus_carponotatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus carponotatus"
"Lutjanus_cyanopterus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus cyanopterus"
"Lutjanus_decussatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus decussatus"
"Lutjanus_ehrenbergii","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus ehrenbergii"
"Lutjanus_erythropterus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus erythropterus"
"Lutjanus_fulviflamma","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus fulviflamma"
"Lutjanus_fulvus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus fulvus"
"Lutjanus_gibbus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus gibbus"
"Lutjanus_griseus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus griseus"
"Lutjanus_guttatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus guttatus"
"Lutjanus_inermis","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus inermis"
"Lutjanus_jocu","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu"
"Lutjanus_johnii","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus johnii"
"Lutjanus_jordani","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus jordani"
"Lutjanus_kasmira","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus kasmira"
"Lutjanus_lemniscatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus lemniscatus"
"Lutjanus_lutjanus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus lutjanus"
"Lutjanus_mahogoni","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus mahogoni"
"Lutjanus_monostigma","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus monostigma"
"Lutjanus_novemfasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus novemfasciatus"
"Lutjanus_quinquelineatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus quinquelineatus"
"Lutjanus_rivulatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus rivulatus"
"Lutjanus_rufolineatus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus rufolineatus"
"Lutjanus_russellii","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus russellii"
"Lutjanus_sebae","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus sebae"
"Lutjanus_semicinctus","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus semicinctus"
"Lutjanus_synagris","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus synagris"
"Lutjanus_viridis","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus viridis"
"Lutjanus_vitta","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus vitta"
"Luzonichthys_waitei","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Luzonichthys","Luzonichthys waitei"
"Luzonichthys_whitleyi","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Luzonichthys","Luzonichthys whitleyi"
"Lythrypnus_dalli","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lythrypnus","Lythrypnus dalli"
"Lythrypnus_gilberti","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lythrypnus","Lythrypnus gilberti"
"Lythrypnus_insularis","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Lythrypnus","Lythrypnus insularis"
"Macolor_macularis","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Macolor","Macolor macularis"
"Macolor_niger","Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Macolor","Macolor niger"
"Macrodontogobius_wilburi","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Macrodontogobius","Macrodontogobius wilburi"
"Macropharyngodon_bipartitus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon bipartitus"
"Macropharyngodon_choati","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon choati"
"Macropharyngodon_geoffroy","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon geoffroy"
"Macropharyngodon_kuiteri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon kuiteri"
"Macropharyngodon_meleagris","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon meleagris"
"Macropharyngodon_negrosensis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon negrosensis"
"Macropharyngodon_ornatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon ornatus"
"Malacanthus_brevirostris","Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Malacanthus","Malacanthus brevirostris"
"Malacanthus_latovittatus","Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Malacanthus","Malacanthus latovittatus"
"Malacanthus_plumieri","Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae","Malacanthus","Malacanthus plumieri"
"Malacoctenus_boehlkei","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus boehlkei"
"Malacoctenus_ebisui","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus ebisui"
"Malacoctenus_hubbsi","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus hubbsi"
"Malacoctenus_macropus","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus macropus"
"Malacoctenus_margaritae","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus margaritae"
"Malacoctenus_tetranemus","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus tetranemus"
"Malacoctenus_triangulatus","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus triangulatus"
"Malacoctenus_zonifer","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonifer"
"Malacoctenus_zonogaster","Animalia","Chordata","Actinopterygii","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonogaster"
"Manonichthys_splendens","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Manonichthys","Manonichthys splendens"
"Maxillicosta_scabriceps","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Neosebastidae","Maxillicosta","Maxillicosta scabriceps"
"Mccoskerichthys_sandae","Animalia","Chordata","Actinopterygii","Perciformes","Chaenopsidae","Mccoskerichthys","Mccoskerichthys sandae"
"Mecaenichthys_immaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Mecaenichthys","Mecaenichthys immaculatus"
"Medialuna_californiensis","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Medialuna","Medialuna californiensis"
"Megalops_atlanticus","Animalia","Chordata","Actinopterygii","Elopiformes","Megalopidae","Megalops","Megalops atlanticus"
"Meiacanthus_abruptus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus abruptus"
"Meiacanthus_atrodorsalis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus atrodorsalis"
"Meiacanthus_bundoon","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus bundoon"
"Meiacanthus_crinitus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus crinitus"
"Meiacanthus_ditrema","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus ditrema"
"Meiacanthus_grammistes","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus grammistes"
"Meiacanthus_kamoharai","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus kamoharai"
"Meiacanthus_lineatus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus lineatus"
"Meiacanthus_luteus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus luteus"
"Meiacanthus_mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus mossambicus"
"Meiacanthus_naevius","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus naevius"
"Meiacanthus_nigrolineatus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus nigrolineatus"
"Meiacanthus_oualanensis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus oualanensis"
"Meiacanthus_phaeus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus phaeus"
"Meiacanthus_smithi","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus smithi"
"Meiacanthus_tongaensis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Meiacanthus","Meiacanthus tongaensis"
"Melanogrammus_aeglefinus","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus"
"Melichthys_indicus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys indicus"
"Melichthys_niger","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys niger"
"Melichthys_vidua","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Balistidae","Melichthys","Melichthys vidua"
"Mendosoma_lineatum","Animalia","Chordata","Actinopterygii","Perciformes","Latridae","Mendosoma","Mendosoma lineatum"
"Meuschenia_australis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia australis"
"Meuschenia_flavolineata","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia flavolineata"
"Meuschenia_freycineti","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia freycineti"
"Meuschenia_galii","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia galii"
"Meuschenia_hippocrepis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia hippocrepis"
"Meuschenia_scaber","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia scaber"
"Meuschenia_trachylepis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia trachylepis"
"Meuschenia_venusta","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","Meuschenia venusta"
"Microcanthus_strigatus","Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Microcanthus","Microcanthus strigatus"
"Microgobius_microlepis","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Microgobius","Microgobius microlepis"
"Microlepidotus_brevipinnis","Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Microlepidotus","Microlepidotus brevipinnis"
"Microspathodon_bairdii","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon bairdii"
"Microspathodon_chrysurus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon chrysurus"
"Microspathodon_dorsalis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Microspathodon","Microspathodon dorsalis"
"Mimoblennius_lineathorax","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Mimoblennius","Mimoblennius lineathorax"
"Mola_mola","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Molidae","Mola","Mola mola"
"Molva_molva","Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Molva","Molva molva"
"Monacanthus_chinensis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus chinensis"
"Monacanthus_tuckeri","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Monacanthus","Monacanthus tuckeri"
"Monodactylus_argenteus","Animalia","Chordata","Actinopterygii","Perciformes","Monodactylidae","Monodactylus","Monodactylus argenteus"
"Monotaxis_grandoculis","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis grandoculis"
"Monotaxis_heterodon","Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis heterodon"
"Mugil_cephalus","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"Mugil_curema","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil curema"
"Mugil_galapagensis","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil galapagensis"
"Mulloidichthys_dentatus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus"
"Mulloidichthys_flavolineatus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys flavolineatus"
"Mulloidichthys_martinicus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys martinicus"
"Mulloidichthys_mimicus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys mimicus"
"Mulloidichthys_vanicolensis","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys vanicolensis"
"Mullus_argentinae","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus argentinae"
"Mullus_surmuletus","Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus surmuletus"
"Muraena_argus","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena argus"
"Muraena_augusti","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena augusti"
"Muraena_clepsydra","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena clepsydra"
"Muraena_helena","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena helena"
"Muraena_lentiginosa","Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
