"sp_worms","name_worms","mayo_campgn","fisheyes_campgn","esthe_mayo"
"Lethrinus_obsoletus","Lethrinus_obsoletus_A_2",0,0,NA
"Lethrinus_obsoletus","Lethrinus_obsoletus_A_1",0,0,NA
"Lethrinus_obsoletus","Lethrinus_obsoletus_J_1",0,0,NA
"Lethrinus_olivaceus","Lethrinus_olivaceus_A_1",0,0,NA
"Lethrinus_olivaceus","Lethrinus_olivaceus_A_2",0,0,NA
"Lethrinus_ornatus","Lethrinus_ornatus_A_1",0,0,NA
"Lethrinus_rubrioperculatus","Lethrinus_rubrioperculatus_A_1",0,0,NA
"Lethrinus_variegatus","Lethrinus_variegatus_A_1",0,0,NA
"Lethrinus_xanthochilus","Lethrinus_xanthochilus_A_1",0,0,NA
"Leviprora_inops","Leviprora_inops_A_1",0,0,NA
"Limnichthys_fasciatus","Limnichthys_fasciatus_A_2",0,0,NA
"Liparis_montagui","Liparis_montagui_A_3",0,0,NA
"Liparis_montagui","Liparis_montagui_A_2",0,0,NA
"Lipophrys_pholis","Lipophrys_pholis_J_1",0,0,NA
"Lipophrys_pholis","Lipophrys_pholis_A_2",0,0,NA
"Lipophrys_pholis","Lipophrys_pholis_A_1",0,0,NA
"Lipophrys_pholis","Lipophrys_pholis_A_3",0,0,NA
"Lithognathus_lithognathus","Lithognathus_lithognathus_A_2",0,0,NA
"Lithognathus_mormyrus","Lithognathus_mormyrus_A_2",0,0,NA
"Liza_luciae","Liza_luciae_A_1",0,0,NA
"Lotella_rhacina","Lotella_rhacina_A_2",0,0,NA
"Lotella_rhacina","Lotella_rhacina_A_1",0,0,NA
"Lotilia_graciliosa","Lotilia_graciliosa_A_2",0,0,NA
"Lucayablennius_zingaro","Lucayablennius_zingaro_A_2",0,0,NA
"Lutjanus_alexandrei","Lutjanus_alexandrei_A_1",0,0,NA
"Lutjanus_alexandrei","Lutjanus_alexandrei_A_3",0,0,NA
"Lutjanus_alexandrei","Lutjanus_alexandrei_A_2",0,0,NA
"Lutjanus_analis","Lutjanus_analis_A_1",0,1,NA
"Lutjanus_analis","Lutjanus_analis_A_2",0,0,NA
"Lutjanus_apodus","Lutjanus_apodus_A_1",0,0,NA
"Lutjanus_apodus","Lutjanus_apodus_A_2",0,0,NA
"Lutjanus_aratus","Lutjanus_aratus_A_1",0,0,NA
"Lutjanus_aratus","Lutjanus_aratus_A_2",0,0,NA
"Lutjanus_argentimaculatus","Lutjanus_argentimaculatus_A_1",0,0,NA
"Lutjanus_argentimaculatus","Lutjanus_argentimaculatus_A_2",0,0,NA
"Lutjanus_argentiventris","Lutjanus_argentiventris_A_2",0,0,NA
"Lutjanus_argentiventris","Lutjanus_argentiventris_A_1",0,1,NA
"Lutjanus_biguttatus","Lutjanus_biguttatus_A_1",0,0,NA
"Lutjanus_bohar","Lutjanus_bohar_A_1",1,1,1298.74032
"Lutjanus_boutton","Lutjanus_boutton_A_1",0,0,NA
"Lutjanus_campechanus","Lutjanus_campechanus_A_1",0,0,NA
"Lutjanus_carponotatus","Lutjanus_carponotatus_A_2",0,0,NA
"Lutjanus_carponotatus","Lutjanus_carponotatus_A_1",0,0,NA
"Lutjanus_cyanopterus","Lutjanus_cyanopterus_A_2",0,0,NA
"Lutjanus_cyanopterus","Lutjanus_cyanopterus_A_1",0,0,NA
"Lutjanus_decussatus","Lutjanus_decussatus_A_1",0,0,NA
"Lutjanus_ehrenbergii","Lutjanus_ehrenbergii_A_1",0,0,NA
"Lutjanus_ehrenbergii","Lutjanus_ehrenbergii_A_2",0,0,NA
"Lutjanus_erythropterus","Lutjanus_erythropterus_A_1",0,0,NA
"Lutjanus_erythropterus","Lutjanus_erythropterus_A_2",0,0,NA
"Lutjanus_fulviflamma","Lutjanus_fulviflamma_74",1,0,1276.15312
"Lutjanus_fulviflamma","Lutjanus_fulviflamma_A_2",0,0,NA
"Lutjanus_fulviflamma","Lutjanus_fulviflamma_A_1",0,0,NA
"Lutjanus_fulviflamma","Lutjanus_fulviflamma_A_3",0,0,NA
"Lutjanus_fulvus","Lutjanus_fulvus_A_2",0,0,NA
"Lutjanus_fulvus","Lutjanus_fulvus_A_1",0,0,NA
"Lutjanus_gibbus","Lutjanus_gibbus_A_1",0,0,NA
"Lutjanus_griseus","Lutjanus_griseus_A_2",0,0,NA
"Lutjanus_griseus","Lutjanus_griseus_A_1",0,1,NA
"Lutjanus_guttatus","Lutjanus_guttatus_A_1",0,0,NA
"Lutjanus_guttatus","Lutjanus_guttatus_A_2",0,0,NA
"Lutjanus_inermis","Lutjanus_inermis_A_2",0,0,NA
"Lutjanus_inermis","Lutjanus_inermis_A_1",0,0,NA
"Lutjanus_jocu","Lutjanus_jocu_A_1",0,0,NA
"Lutjanus_johnii","Lutjanus_johnii_A_1",0,0,NA
"Lutjanus_jordani","Lutjanus_jordani_A_1",0,0,NA
"Lutjanus_jordani","Lutjanus_jordani_A_2",0,0,NA
"Lutjanus_kasmira","Lutjanus_kasmira_A_2",0,0,NA
"Lutjanus_kasmira","Lutjanus_kasmira_A_3",0,0,NA
"Lutjanus_kasmira","Lutjanus_kasmira_A_1",0,0,NA
"Lutjanus_kasmira","Lutjanus_kasmira_75",1,0,1557.753029
"Lutjanus_lemniscatus","Lutjanus_lemniscatus_A_2",0,0,NA
"Lutjanus_lemniscatus","Lutjanus_lemniscatus_A_1",0,0,NA
"Lutjanus_lemniscatus","Lutjanus_lemniscatus_J_1",0,0,NA
"Lutjanus_lutjanus","Lutjanus_lutjanus_A_2",0,1,NA
"Lutjanus_lutjanus","Lutjanus_lutjanus_A_1",0,0,NA
"Lutjanus_mahogoni","Lutjanus_mahogoni_A_1",0,0,NA
"Lutjanus_mahogoni","Lutjanus_mahogoni_A_3",0,0,NA
"Lutjanus_mahogoni","Lutjanus_mahogoni_A_2",0,0,NA
"Lutjanus_monostigma","Lutjanus_monostigma_A_1",0,1,NA
"Lutjanus_novemfasciatus","Lutjanus_novemfasciatus_A_1",0,0,NA
"Lutjanus_novemfasciatus","Lutjanus_novemfasciatus_A_2",0,0,NA
"Lutjanus_quinquelineatus","Lutjanus_quinquelineatus_A_1",0,0,NA
"Lutjanus_rivulatus","Lutjanus_rivulatus_J_1",0,0,NA
"Lutjanus_rivulatus","Lutjanus_rivulatus_A_1",0,0,NA
"Lutjanus_rufolineatus","Lutjanus_rufolineatus_A_1",0,0,NA
"Lutjanus_russellii","Lutjanus_russellii_A_2",0,0,NA
"Lutjanus_russellii","Lutjanus_russellii_A_1",0,0,NA
"Lutjanus_sebae","Lutjanus_sebae_A_1",0,0,NA
"Lutjanus_sebae","Lutjanus_sebae_J_1",0,0,NA
"Lutjanus_semicinctus","Lutjanus_semicinctus_A_1",0,1,NA
"Lutjanus_synagris","Lutjanus_synagris_A_3",0,0,NA
"Lutjanus_synagris","Lutjanus_synagris_A_2",0,0,NA
"Lutjanus_synagris","Lutjanus_synagris_J_1",0,0,NA
"Lutjanus_synagris","Lutjanus_synagris_A_1",0,0,NA
"Lutjanus_viridis","Lutjanus_viridis_A_1",0,0,NA
"Lutjanus_vitta","Lutjanus_vitta_A_1",0,0,NA
"Lutjanus_vitta","Lutjanus_vitta_J_1",0,0,NA
"Lutjanus_vitta","Lutjanus_vitta_A_2",0,0,NA
"Luzonichthys_waitei","Luzonichthys_waitei_A_2",0,0,NA
"Luzonichthys_waitei","Luzonichthys_waitei_A_1",0,0,NA
"Luzonichthys_whitleyi","Luzonichthys_whitleyi_A_1",0,0,NA
"Lythrypnus_dalli","Lythrypnus_dalli_A_2",0,0,NA
"Lythrypnus_gilberti","Lythrypnus_gilberti_A_1",0,0,NA
"Lythrypnus_insularis","Lythrypnus_insularis_A_1",0,0,NA
"Macolor_macularis","Macolor_macularis_A_2",0,1,NA
"Macolor_macularis","Macolor_macularis_A_1",0,0,NA
"Macolor_macularis","Macolor_macularis_J_1",0,0,NA
"Macolor_niger","Macolor_niger_J_1",1,1,1761.500482
"Macolor_niger","Macolor_niger_A_1",0,0,NA
"Macolor_niger","Macolor_niger_A_2",0,0,NA
"Macolor_niger","Macolor_niger_76",1,0,1199.942968
"Macrodontogobius_wilburi","Macrodontogobius_wilburi_A_3",0,0,NA
"Macropharyngodon_bipartitus","Macropharyngodon_bipartitus_J_2",0,0,NA
"Macropharyngodon_bipartitus","Macropharyngodon_bipartitus_M_2",0,0,NA
"Macropharyngodon_bipartitus","Macropharyngodon_bipartitus_M_1",0,0,NA
"Macropharyngodon_bipartitus","Macropharyngodon_bipartitus_F_1",0,0,NA
"Macropharyngodon_bipartitus","Macropharyngodon_bipartitus_J_1",0,0,NA
"Macropharyngodon_choati","Macropharyngodon_choati_A_1",0,0,NA
"Macropharyngodon_choati","Macropharyngodon_choati_J_1",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_F_1",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_M_1",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_J_1",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_M_2",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_J_2",0,0,NA
"Macropharyngodon_geoffroy","Macropharyngodon_geoffroy_F_2",0,0,NA
"Macropharyngodon_kuiteri","Macropharyngodon_kuiteri_A_1",0,0,NA
"Macropharyngodon_kuiteri","Macropharyngodon_kuiteri_A_2",0,0,NA
"Macropharyngodon_meleagris","Macropharyngodon_meleagris_J_1",0,0,NA
"Macropharyngodon_meleagris","Macropharyngodon_meleagris_M_2",0,1,NA
"Macropharyngodon_meleagris","Macropharyngodon_meleagris_J_2",0,0,NA
"Macropharyngodon_meleagris","Macropharyngodon_meleagris_M_1",0,0,NA
"Macropharyngodon_meleagris","Macropharyngodon_meleagris_F_1",0,1,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_F_2",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_J_2",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_F_3",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_J_3",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_M_1",0,1,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_J_1",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_F_1",0,0,NA
"Macropharyngodon_negrosensis","Macropharyngodon_negrosensis_M_2",0,0,NA
"Macropharyngodon_ornatus","Macropharyngodon_ornatus_A_2",0,0,NA
"Macropharyngodon_ornatus","Macropharyngodon_ornatus_A_1",0,0,NA
"Macropharyngodon_ornatus","Macropharyngodon_ornatus_A_3",0,0,NA
"Malacanthus_brevirostris","Malacanthus_brevirostris_A_1",0,0,NA
"Malacanthus_brevirostris","Malacanthus_brevirostris_A_2",0,0,NA
"Malacanthus_latovittatus","Malacanthus_latovittatus_174",1,0,1446.718616
"Malacanthus_latovittatus","Malacanthus_latovittatus_A_1",0,0,NA
"Malacanthus_latovittatus","Malacanthus_latovittatus_J_1",0,0,NA
"Malacanthus_latovittatus","Malacanthus_latovittatus_A_2",0,0,NA
"Malacanthus_latovittatus","Malacanthus_latovittatus_J_2",0,0,NA
"Malacanthus_plumieri","Malacanthus_plumieri_J_1",0,0,NA
"Malacanthus_plumieri","Malacanthus_plumieri_A_2",0,0,NA
"Malacoctenus_boehlkei","Malacoctenus_boehlkei_A_1",0,0,NA
"Malacoctenus_ebisui","Malacoctenus_ebisui_A_1",0,0,NA
"Malacoctenus_hubbsi","Malacoctenus_hubbsi_A_1",0,0,NA
"Malacoctenus_macropus","Malacoctenus_macropus_F_1",0,0,NA
"Malacoctenus_macropus","Malacoctenus_macropus_M_1",0,0,NA
"Malacoctenus_macropus","Malacoctenus_macropus_J_1",0,0,NA
"Malacoctenus_margaritae","Malacoctenus_margaritae_A_1",0,0,NA
"Malacoctenus_tetranemus","Malacoctenus_tetranemus_A_2",0,0,NA
"Malacoctenus_triangulatus","Malacoctenus_triangulatus_A_3",0,0,NA
"Malacoctenus_triangulatus","Malacoctenus_triangulatus_A_2",0,0,NA
"Malacoctenus_zonifer","Malacoctenus_zonifer_A_1",0,0,NA
"Malacoctenus_zonifer","Malacoctenus_zonifer_A_2",0,0,NA
"Malacoctenus_zonogaster","Malacoctenus_zonogaster_A_1",0,0,NA
"Manonichthys_splendens","Manonichthys_splendens_A_1",0,0,NA
"Maxillicosta_scabriceps","Maxillicosta_scabriceps_A_1",0,0,NA
"Mccoskerichthys_sandae","Mccoskerichthys_sandae_A_1",0,0,NA
"Mecaenichthys_immaculatus","Mecaenichthys_immaculatus_J_1",0,0,NA
"Mecaenichthys_immaculatus","Mecaenichthys_immaculatus_A_1",0,0,NA
"Medialuna_californiensis","Medialuna_californiensis_A_1",0,0,NA
"Megalops_atlanticus","Megalops_atlanticus_A_2",0,0,NA
"Megalops_atlanticus","Megalops_atlanticus_A_1",0,0,NA
"Meiacanthus_abruptus","Meiacanthus_abruptus_A_1",0,0,NA
"Meiacanthus_atrodorsalis","Meiacanthus_atrodorsalis_A_1",0,0,NA
"Meiacanthus_atrodorsalis","Meiacanthus_atrodorsalis_A_2",0,0,NA
"Meiacanthus_bundoon","Meiacanthus_bundoon_A_1",0,0,NA
"Meiacanthus_bundoon","Meiacanthus_bundoon_A_2",0,0,NA
"Meiacanthus_crinitus","Meiacanthus_crinitus_A_2",0,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_2",0,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_3",0,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_1",0,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_3",0,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_1",0,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_2",0,0,NA
"Meiacanthus_kamoharai","Meiacanthus_kamoharai_A_3",0,0,NA
"Meiacanthus_lineatus","Meiacanthus_lineatus_A_1",0,0,NA
"Meiacanthus_lineatus","Meiacanthus_lineatus_A_3",0,0,NA
"Meiacanthus_luteus","Meiacanthus_luteus_A_1",0,0,NA
"Meiacanthus_mossambicus","Meiacanthus_mossambicus_A_2",0,0,NA
"Meiacanthus_naevius","Meiacanthus_naevius_A_1",0,0,NA
"Meiacanthus_naevius","Meiacanthus_naevius_A_2",0,0,NA
"Meiacanthus_nigrolineatus","Meiacanthus_nigrolineatus_A_1",0,0,NA
"Meiacanthus_oualanensis","Meiacanthus_oualanensis_A_1",0,0,NA
"Meiacanthus_phaeus","Meiacanthus_phaeus_A_1",0,0,NA
"Meiacanthus_phaeus","Meiacanthus_phaeus_A_2",0,0,NA
"Meiacanthus_smithi","Meiacanthus_smithi_A_2",0,0,NA
"Meiacanthus_tongaensis","Meiacanthus_tongaensis_A_2",0,0,NA
"Meiacanthus_tongaensis","Meiacanthus_tongaensis_A_1",0,0,NA
"Melanogrammus_aeglefinus","Melanogrammus_aeglefinus_A_2",0,0,NA
"Melanogrammus_aeglefinus","Melanogrammus_aeglefinus_A_1",0,0,NA
"Melichthys_indicus","Melichthys_indicus_A_1",0,1,NA
"Melichthys_indicus","Melichthys_indicus_A_2",0,0,NA
"Melichthys_niger","Melichthys_niger_A_2",0,0,NA
"Melichthys_niger","Melichthys_niger_A_1",1,1,1523.515718
"Melichthys_niger","Melichthys_niger_A_3",0,0,NA
"Melichthys_vidua","Melichthys_vidua_A_1",0,0,NA
"Mendosoma_lineatum","Mendosoma_lineatum_A_1",0,0,NA
"Meuschenia_australis","Meuschenia_australis_M_1",0,0,NA
"Meuschenia_australis","Meuschenia_australis_F_3",0,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_1",0,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_3",0,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_2",0,0,NA
"Meuschenia_freycineti","Meuschenia_freycineti_F_1",0,0,NA
"Meuschenia_freycineti","Meuschenia_freycineti_M_2",0,0,NA
"Meuschenia_galii","Meuschenia_galii_A_3",0,1,NA
"Meuschenia_galii","Meuschenia_galii_A_2",0,0,NA
"Meuschenia_galii","Meuschenia_galii_A_1",0,0,NA
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_F_1",0,0,NA
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_M_1",0,0,NA
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_J_1",0,0,NA
"Meuschenia_scaber","Meuschenia_scaber_A_4",0,0,NA
"Meuschenia_scaber","Meuschenia_scaber_A_1",0,0,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_1",0,0,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_3",0,1,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_2",0,0,NA
"Meuschenia_venusta","Meuschenia_venusta_A_3",0,0,NA
"Meuschenia_venusta","Meuschenia_venusta_A_4",0,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_4",0,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_2",0,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_3",0,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_1",0,0,NA
"Microgobius_microlepis","Microgobius_microlepis_A_1",0,0,NA
"Microlepidotus_brevipinnis","Microlepidotus_brevipinnis_A_2",0,0,NA
"Microspathodon_bairdii","Microspathodon_bairdii_J_1",0,0,NA
"Microspathodon_bairdii","Microspathodon_bairdii_A_2",0,0,NA
"Microspathodon_chrysurus","Microspathodon_chrysurus_A_1",0,0,NA
"Microspathodon_chrysurus","Microspathodon_chrysurus_J_2",0,0,NA
"Microspathodon_dorsalis","Microspathodon_dorsalis_J_2",0,0,NA
"Microspathodon_dorsalis","Microspathodon_dorsalis_A_3",0,0,NA
"Mimoblennius_lineathorax","Mimoblennius_lineathorax_A_1",0,0,NA
"Mola_mola","Mola_mola_A_1",0,0,NA
"Molva_molva","Molva_molva_A_1",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_J_1",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_M_1",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_3",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_M_2",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_1",0,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_2",0,0,NA
"Monacanthus_tuckeri","Monacanthus_tuckeri_A_4",0,0,NA
"Monacanthus_tuckeri","Monacanthus_tuckeri_A_3",0,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_A_1",0,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_J_1",0,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_A_2",0,1,NA
"Monodactylus_argenteus","Monodactylus_argenteus_J_2",0,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_3",0,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_J_1",0,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_J_2",0,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_juv_80",1,0,1333.121144
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_1",1,1,1245.255442
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_2",0,0,NA
"Monotaxis_heterodon","Monotaxis_heterodon_J_1",0,0,NA
"Monotaxis_heterodon","Monotaxis_heterodon_A_3",0,0,NA
"Monotaxis_heterodon","Monotaxis_heterodon_A_2",0,0,NA
"Mugil_cephalus","Mugil_cephalus_A_2",0,0,NA
"Mugil_curema","Mugil_curema_A_1",0,0,NA
"Mugil_galapagensis","Mugil_galapagensis_A_1",0,0,NA
"Mulloidichthys_dentatus","Mulloidichthys_dentatus_A_1",0,0,NA
"Mulloidichthys_flavolineatus","Mulloidichthys_flavolineatus_A_1",0,0,NA
"Mulloidichthys_martinicus","Mulloidichthys_martinicus_A_2",0,0,NA
"Mulloidichthys_martinicus","Mulloidichthys_martinicus_A_1",0,0,NA
"Mulloidichthys_mimicus","Mulloidichthys_mimicus_A_1",0,0,NA
"Mulloidichthys_mimicus","Mulloidichthys_mimicus_A_2",0,0,NA
"Mulloidichthys_vanicolensis","Mulloidichthys_vanicolensis_A_1",0,0,NA
"Mullus_argentinae","Mullus_argentinae_A_1",0,0,NA
"Mullus_surmuletus","Mullus_surmuletus_J_1",0,0,NA
"Mullus_surmuletus","Mullus_surmuletus_A_2",0,0,NA
"Mullus_surmuletus","Mullus_surmuletus_A_3",0,0,NA
"Muraena_argus","Muraena_argus_A_2",0,0,NA
"Muraena_augusti","Muraena_augusti_A_2",0,0,NA
"Muraena_clepsydra","Muraena_clepsydra_A_1",0,0,NA
"Muraena_helena","Muraena_helena_A_1",0,0,NA
"Muraena_lentiginosa","Muraena_lentiginosa_A_2",0,0,NA
"Muraena_lentiginosa","Muraena_lentiginosa_A_1",0,0,NA
"Mycteroperca_bonaci","Mycteroperca_bonaci_A_2",0,0,NA
"Mycteroperca_bonaci","Mycteroperca_bonaci_A_1",0,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_3",0,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_4",0,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_5",0,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_2",0,1,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_1",0,1,NA
"Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_1",0,0,NA
"Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_2",0,0,NA
"Mycteroperca_jordani","Mycteroperca_jordani_A_2",0,0,NA
"Mycteroperca_jordani","Mycteroperca_jordani_A_1",0,1,NA
"Mycteroperca_microlepis","Mycteroperca_microlepis_A_1",0,0,NA
"Mycteroperca_olfax","Mycteroperca_olfax_A_2",0,0,NA
"Mycteroperca_olfax","Mycteroperca_olfax_A_1",0,1,NA
"Mycteroperca_rosacea","Mycteroperca_rosacea_A_1",0,0,NA
"Mycteroperca_rosacea","Mycteroperca_rosacea_A_2",0,0,NA
"Mycteroperca_tigris","Mycteroperca_tigris_A_1",0,0,NA
"Mycteroperca_xenarcha","Mycteroperca_xenarcha_J_1",0,0,NA
"Mycteroperca_xenarcha","Mycteroperca_xenarcha_A_2",0,0,NA
"Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_4",0,0,NA
"Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_3",0,0,NA
"Myrichthys_maculosus","Myrichthys_maculosus_A_2",0,0,NA
"Myrichthys_tigrinus","Myrichthys_tigrinus_A_1",0,0,NA
"Myripristis_adusta","Myripristis_adusta_A_2",0,1,NA
"Myripristis_adusta","Myripristis_adusta_A_1",0,0,NA
"Myripristis_amaena","Myripristis_amaena_A_2",0,0,NA
"Myripristis_amaena","Myripristis_amaena_A_1",0,0,NA
"Myripristis_berndti","Myripristis_berndti_A_1",0,0,NA
"Myripristis_clarionensis","Myripristis_clarionensis_A_1",0,0,NA
"Myripristis_earlei","Myripristis_earlei_A_2",0,0,NA
"Myripristis_earlei","Myripristis_earlei_A_1",0,0,NA
"Myripristis_gildi","Myripristis_gildi_A_1",0,0,NA
"Myripristis_hexagona","Myripristis_hexagona_A_1",0,0,NA
"Myripristis_jacobus","Myripristis_jacobus_A_1",0,0,NA
"Myripristis_jacobus","Myripristis_jacobus_A_2",0,0,NA
"Myripristis_kochiensis","Myripristis_kochiensis_A_1",0,0,NA
"Myripristis_kuntee","Myripristis_kuntee_A_1",0,0,NA
"Myripristis_leiognathus","Myripristis_leiognathus_A_1",0,0,NA
"Myripristis_leiognathus","Myripristis_leiognathus_A_2",0,0,NA
"Myripristis_murdjan","Myripristis_murdjan_A_1",0,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_1",0,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_3",0,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_2",0,0,NA
"Myripristis_randalli","Myripristis_randalli_A_1",0,0,NA
"Myripristis_tiki","Myripristis_tiki_A_3",0,0,NA
"Myripristis_tiki","Myripristis_tiki_A_1",0,0,NA
"Myripristis_tiki","Myripristis_tiki_A_2",0,0,NA
"Myripristis_violacea","Myripristis_violacea_81",1,0,1389.331114
"Myripristis_violacea","Myripristis_violacea_A_1",0,1,NA
"Myripristis_vittata","Myripristis_vittata_A_1",0,0,NA
"Myripristis_vittata","Myripristis_vittata_A_2",0,0,NA
"Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_2",0,0,NA
"Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_3",0,0,NA
"Naso_annulatus","Naso_annulatus_M_1",0,0,NA
"Naso_annulatus","Naso_annulatus_F_1",0,0,NA
"Naso_annulatus","Naso_annulatus_M_2",0,0,NA
"Naso_annulatus","Naso_annulatus_J_1",0,0,NA
"Naso_brachycentron","Naso_brachycentron_F_1",0,1,NA
"Naso_brachycentron","Naso_brachycentron_M_2",0,0,NA
"Naso_brachycentron","Naso_brachycentron_M_1",0,0,NA
"Naso_brachycentron","Naso_brachycentron_82",1,0,1207.082501
"Naso_brevirostris","Naso_brevirostris_M_1",0,0,NA
"Naso_brevirostris","Naso_brevirostris_male_85",1,0,1391.024919
"Naso_brevirostris","Naso_brevirostris_J_2",0,0,NA
"Naso_brevirostris","Naso_brevirostris_M_2",0,0,NA
"Naso_brevirostris","Naso_brevirostris_fem_83",1,0,1327.240328
"Naso_brevirostris","Naso_brevirostris_J_1",1,1,1489.457984
"Naso_brevirostris","Naso_brevirostris_F_2",0,0,NA
"Naso_brevirostris","Naso_brevirostris_F_1",0,0,NA
"Naso_caeruleacauda","Naso_caeruleacauda_A_1",0,0,NA
"Naso_caeruleacauda","Naso_caeruleacauda_A_2",0,0,NA
"Naso_caesius","Naso_caesius_A_2",0,1,NA
"Naso_caesius","Naso_caesius_A_1",0,0,NA
"Naso_elegans","Naso_elegans_86",1,0,1558.736477
"Naso_elegans","Naso_elegans_J_1",0,0,NA
"Naso_elegans","Naso_elegans_A_2",0,0,NA
"Naso_elegans","Naso_elegans_A_1",0,0,NA
"Naso_fageni","Naso_fageni_A_1",0,0,NA
"Naso_hexacanthus","Naso_hexacanthus_A_1",0,0,NA
"Naso_lituratus","Naso_lituratus_A_1",0,0,NA
"Naso_thynnoides","Naso_thynnoides_A_1",0,0,NA
"Naso_thynnoides","Naso_thynnoides_A_2",0,0,NA
"Naso_tonganus","Naso_tonganus_J_2",0,0,NA
"Naso_tonganus","Naso_tonganus_J_1",0,0,NA
"Naso_tonganus","Naso_tonganus_A_2",0,0,NA
"Naso_tonganus","Naso_tonganus_A_1",0,0,NA
"Naso_unicornis","Naso_unicornis_A_1",0,0,NA
"Naso_unicornis","Naso_unicornis_A_2",0,0,NA
"Naso_unicornis","Naso_unicornis_87",1,0,1497.665926
"Naso_unicornis","Naso_unicornis_A_3",0,0,NA
"Naso_vlamingii","Naso_vlamingii_A_1",0,0,NA
"Naso_vlamingii","Naso_vlamingii_J_1",0,0,NA
"Neatypus_obliquus","Neatypus_obliquus_A_2",0,0,NA
"Neatypus_obliquus","Neatypus_obliquus_A_1",0,0,NA
"Nectamia_similis","Nectamia_similis_A_1",0,0,NA
"Nelusetta_ayraud","Nelusetta_ayraud_J_1",0,0,NA
"Nelusetta_ayraud","Nelusetta_ayraud_A_1",0,0,NA
"Nemadactylus_bergi","Nemadactylus_bergi_A_2",0,0,NA
"Nemadactylus_douglasii","Nemadactylus_douglasii_A_1",0,0,NA
"Nemadactylus_macropterus","Nemadactylus_macropterus_A_2",0,0,NA
