"","name","CL_cie_d_mean","CL_cie_d_sd","CL_hullarea","SH_n.core.cell_mean","SH_n.core.cell_sd","SH_perimeter_mean","SH_perimeter_sd","SH_perim.area.ratio_mean","SH_perim.area.ratio_sd","SH_core.area.index_mean","SH_core.area.index_sd"
"26","Abudefduf_sordidus_A_2",9.94613691882891,8.95826678165431,114.252468125353,3643.77777777778,3161.8903672399,6917.55555555556,6653.39265170618,0.758959139635328,0.301498071115176,0.459553994891227,0.195814455789124
"27","Abudefduf_sordidus_A_3",9.21738690316491,4.59140405444758,144.723913120614,3374.11111111111,2173.06646495479,7768.88888888889,5353.28909280184,0.866933870263274,0.1888071518012,0.384304650871852,0.105137676998796
"28","Abudefduf_sparoides_2",11.0419719691156,6.70368620831661,144.553826729857,3194.22222222222,4988.25925994674,5946.22222222222,3346.25917173856,1.31232360467228,0.697490864670729,0.255919273394687,0.234929523972751
"29","Abudefduf_sparoides_A_1",7.06498450353339,3.94426773823452,63.9306995075631,3010.44444444444,1903.4300690537,5404,2002.96654989543,0.819562671805285,0.210839535721359,0.427774626062102,0.151370656269454
"30","Abudefduf_troschelii_A_1",19.324515384018,11.1270366317788,260.41992063874,3972.66666666667,3620.06301740729,5483.33333333333,3290.50436863409,0.795620000797273,0.338637582975346,0.441115779263988,0.207493582916178
"31","Abudefduf_troschelii_A_2",14.3266811358015,8.6971053966728,122.046628082149,1202.33333333333,1231.90147739176,10095.1111111111,5525.05684234209,1.51994466892298,0.322272294141847,0.134913788091367,0.0944866142450524
"32","Abudefduf_vaigiensis_3",18.3347362761675,12.6331775438684,86.3606879975076,2654.55555555556,3564.24161327172,6976,3616.66835637441,1.28752194949086,0.510605826861091,0.238975176375311,0.201117851794535
"33","Abudefduf_vaigiensis_A_1",24.8290506595349,16.5634576040899,212.761362261513,2487.55555555556,3959.52519600239,7920.66666666667,5599.69802757256,1.31494034924222,0.560058765921901,0.254827461811339,0.218527807757517
"34","Abudefduf_whitleyi_A_1",15.1516021890574,7.23184158432284,317.134658468148,2619.44444444444,3533.60556341222,8221.77777777778,2403.25039154151,1.23875963333556,0.445580625629855,0.26381957217469,0.233132793014859
"35","Abudefduf_whitleyi_A_2",8.13654850783247,4.39071530873934,61.7774840409398,856.777777777778,744.90767511447,13612.2222222222,5894.47185458073,1.79697202038456,0.30545371405034,0.0850901136882562,0.059950770742798
"36","Acanthaluteres_brownii_F_1",26.1157507402198,16.3747977156346,466.786000212524,177,507.19769321242,11300,6014.38650237911,2.65834924332963,0.393966193182597,0.0214792137764179,0.0596931457938873
"37","Acanthaluteres_brownii_M_1",37.4211521979589,23.2525512250595,1210.32303542766,2868.88888888889,3454.97020408442,8754,5072.66153020286,1.31552762182186,0.466304696191792,0.237552808684734,0.217416301349481
"38","Acanthaluteres_brownii_M_2",36.675418539997,21.8356363140023,1653.01905586065,2150.11111111111,3293.4431619676,5775.11111111111,5540.63309659746,1.05074368646487,0.418150692111215,0.368953303863414,0.21301310362058
"39","Acanthaluteres_spilomelanurus_F_1",17.2139727847947,6.95246923710117,496.295768477359,2011.33333333333,2602.37454068395,3560.44444444444,1576.20772037755,0.886305395781499,0.242041631209344,0.353696745316572,0.146143944219318
"40","Acanthaluteres_spilomelanurus_M_1",26.0581506854488,16.436551613271,855.238122414148,1660.66666666667,2594.9249507452,4693.77777777778,3269.38900170115,1.36052947895855,0.43174700270885,0.222596282335739,0.194817111364128
"41","Acanthaluteres_spilomelanurus_M_2",34.7315753233442,22.9552420276455,1614.4945697958,1385.33333333333,1655.49886741127,5355.33333333333,3183.46744918179,1.24913193891978,0.319108336306798,0.255419163658461,0.178189458295592
"42","Acanthaluteres_vittiger_F_1",24.9560504111492,15.1465103282006,295.726531050971,1612.11111111111,1131.08890504288,3597.33333333333,1148.91470527624,0.995866273565538,0.348624235628487,0.355612991094392,0.146109529162612
"43","Acanthaluteres_vittiger_M_1",25.1937746471925,14.5378085981595,486.665725491139,2126.33333333333,2663.56964429316,6023.11111111111,3205.86199190032,1.35364334239608,0.566816753694758,0.280805383413453,0.214023600764158
"44","Acanthaluteres_vittiger_M_2",25.0948953197523,15.3741593637409,801.2607218529,1306.22222222222,1972.53217830393,7445.77777777778,4966.88196401369,1.39859024712353,0.429511975710282,0.227272113900425,0.161088270314685
"45","Acanthemblemaria_atrata_A_1",12.7227955208204,6.1501933066762,217.705606168736,663.777777777778,509.190234042685,4412.22222222222,2839.49545596475,1.28631184852907,0.20409797487404,0.199523170291702,0.0885605770370787
"46","Acanthemblemaria_atrata_A_2",20.2362545618156,11.9488039164757,325.380472335719,1377.22222222222,2807.49678440501,6495.77777777778,4554.78248047527,1.77905387290861,0.621494780628388,0.127735613465736,0.157979807843829
"47","Acanthemblemaria_castroi_A_1",13.0989056093782,6.48684764926638,253.731053377591,1511.88888888889,2540.89823903105,4379.11111111111,2655.5312295492,1.1882251721762,0.302645240110296,0.225207126071274,0.138569700791588
"48","Acanthemblemaria_castroi_A_2",10.3768621376274,5.30841178488355,204.547096001509,195.777777777778,311.722945007974,6018.88888888889,3181.13629244506,1.92756967594233,0.330716391596707,0.0609478805645231,0.0601006893552067
"49","Acanthemblemaria_crockeri_A_1",16.0368670603858,7.20624480329093,324.324733437828,947.888888888889,379.814903750644,5852.66666666667,2841.29319148869,1.27137512317467,0.207566880614169,0.239666125041721,0.109943360890586
"50","Acanthemblemaria_hancocki_A_1",10.9824101124033,7.27310415376752,198.514286326139,958.222222222222,462.809295978856,5733.55555555556,3928.90249023538,1.209686345167,0.223250116406513,0.257203687745228,0.104248781113129
"51","Acanthemblemaria_hancocki_A_2",14.461651213825,9.18740230177523,300.454408079795,1373.33333333333,813.188784969394,4671.77777777778,2528.70192874614,1.0317070310553,0.252156567389582,0.330389116947061,0.11781028889266
"52","Acanthemblemaria_hancocki_A_3",18.9467840118631,11.1335401224681,466.708365824245,799.111111111111,782.02037128908,4046.88888888889,2801.77338682327,1.26769458964009,0.191445004173002,0.20316945002576,0.0502732012375054
"53","Acanthemblemaria_hancocki_A_4",10.3863463791007,6.07857632518149,145.983324514922,934,633.661187070819,3221.77777777778,1665.21033039206,1.10279784038794,0.328014915463932,0.30614652314704,0.113871207946598
"54","Acanthemblemaria_spinosa_A_1",18.450681961473,10.7074109398646,265.386658634495,156.111111111111,206.861333049729,6864.44444444444,3040.45683701936,2.16416450355776,0.405865240137456,0.0341020779491116,0.037401278264842
"55","Acanthemblemaria_stephensi_A_1",22.0755125794671,11.6864655821775,586.024797873159,1235.77777777778,1192.26263652118,7510.22222222222,2858.3088434325,1.46242083907494,0.443357330517509,0.177735751992505,0.132193967404265
"56","Acanthistius_cinctus_A_1",21.4762538524932,9.73444328236449,776.441566812294,1159.22222222222,1558.87008581358,10129.3333333333,6146.31320386457,1.97489952116621,0.653189184233005,0.113156043787788,0.127239973362232
"57","Acanthistius_ocellatus_A_1",19.2986412734482,10.4641668481412,418.199596594824,736.333333333333,1272.07822086537,10003.1111111111,6421.09625462125,1.74616839765936,0.473060191056857,0.128683257617626,0.141749155654012
"58","Acanthistius_ocellatus_A_2",20.5758085292955,11.9716207785673,228.261310902426,361.444444444444,406.638079596314,11634,5707.49226893914,1.98540539166433,0.401318832924776,0.0666883438232169,0.076206910147735
"59","Acanthistius_ocellatus_J_1",10.648579762617,6.25085741660795,95.1284284784566,908.444444444444,883.00454572883,7388.66666666667,4146.09177418928,1.43713461378561,0.283161756935895,0.152707026834032,0.0972417267521882
"60","Acanthistius_pardalotus_A_1",19.4492672919525,12.2024311138869,594.845558408718,1770.55555555556,1648.95649662985,6649.77777777778,3883.10255394375,1.27140647991328,0.409386383985778,0.2187450291724,0.125985120148936
"61","Acanthistius_patachonicus_A_1",5.39045461002669,2.68181811348338,31.9478090184455,1058,1018.36695252743,7593.11111111111,4281.17403420033,1.34890306415213,0.374152487936349,0.20170369834687,0.17608654931575
"62","Acanthistius_patachonicus_A_2",6.63292241018155,3.33676728684818,43.7981067749483,1094.55555555556,876.674413780725,8669.55555555555,3525.27357488433,1.4460498156855,0.378896282370138,0.176557789560295,0.137213820294955
"63","Acanthistius_patachonicus_A_3",6.9317487011476,2.85038496523726,79.789700674634,1593.11111111111,1148.34135217326,7537.77777777778,4507.95268879837,1.23820055732004,0.362325009938165,0.271659645292295,0.149214511213083
"64","Acanthistius_sebastoides_A_1",13.3027032745025,6.31345696444832,230.231801332991,1469.88888888889,1717.82918566169,6661.33333333333,3280.38000847463,1.28683131654846,0.54085482675562,0.238597006720846,0.209226848983002
"65","Acanthistius_serratus_A_1",6.08848010102808,3.65827058378108,46.0864988046522,2287.33333333333,1930.49151772288,5799.77777777778,3732.87884138294,1.00139227650047,0.175950146984768,0.340252580474543,0.0828395758713536
"66","Acanthochromis_polyacanthus_A_1",23.9523264597567,17.6185274559829,679.808113975918,2740.44444444444,3440.27542905765,8421.11111111111,5253.79797014608,1.1572339934955,0.309418162508907,0.270697896091609,0.149270755768983
"67","Acanthochromis_polyacanthus_A_2",12.22889523102,14.0589238545524,191.826140312244,2650.44444444444,2968.1014601556,6086,4643.0604131327,0.991331225245019,0.234159359128998,0.359099403248609,0.106237953219807
"68","Acanthochromis_polyacanthus_A_3",18.3268425544334,11.4624803471305,285.750786188108,2772.44444444444,3242.06076867442,6560.44444444444,2478.26769695644,1.0557264351263,0.305549797235657,0.317239565938658,0.166906926919384
"69","Acanthochromis_polyacanthus_A_4",38.9229146713683,30.6676804614174,512.776746738171,1552.77777777778,1297.21642159065,5896.88888888889,4379.2099870994,1.21917629450592,0.463617847344177,0.25147246430417,0.135693485412796
"70","Acanthochromis_polyacanthus_J_1",9.5398969069088,6.28992151515979,186.774965674546,1428.22222222222,1308.59903883674,6979.55555555556,5498.68955095464,1.27494534557298,0.330654720506375,0.232596951553701,0.131676507848757
"71","Acanthopagrus_australis_A_1",11.8264377097608,9.11716132128378,252.908308900298,1620.22222222222,1390.31208526879,6172.66666666667,6392.44366420229,1.30418999011999,0.824255522496483,0.282783375540275,0.191158395495607
