"name_worms","sp_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all","esthe_pred","method"
"Neoodax_balteatus_F_1","Neoodax_balteatus","Neoodax_balteatus_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1340.994,"predicted"
"Neoodax_balteatus_M_2","Neoodax_balteatus","Neoodax_balteatus_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1237.924,"predicted"
"Neopomacentrus_anabatoides_A_1","Neopomacentrus_anabatoides","Neopomacentrus_anabatoides_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1272.283,"predicted"
"Neopomacentrus_anabatoides_A_2","Neopomacentrus_anabatoides","Neopomacentrus_anabatoides_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1272.467,"predicted"
"Neopomacentrus_aquadulcis_A_1","Neopomacentrus_aquadulcis","Neopomacentrus_aquadulcis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1331.541,"predicted"
"Neopomacentrus_azysron_A_1","Neopomacentrus_azysron","Neopomacentrus_azysron_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1501.515,"predicted"
"Neopomacentrus_azysron_A_2","Neopomacentrus_azysron","Neopomacentrus_azysron_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1394.058,"predicted"
"Neopomacentrus_bankieri_A_1","Neopomacentrus_bankieri","Neopomacentrus_bankieri_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1330.4,"predicted"
"Neopomacentrus_cyanomos_A_1","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA,1387.134,"predicted"
"Neopomacentrus_cyanomos_A_2","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA,1472.928,"predicted"
"Neopomacentrus_cyanomos_A_3","Neopomacentrus_cyanomos","Neopomacentrus_cyanomos_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA,1450.189,"predicted"
"Neopomacentrus_filamentosus_A_1","Neopomacentrus_filamentosus","Neopomacentrus_filamentosus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1405.26,"predicted"
"Neopomacentrus_metallicus_A_1","Neopomacentrus_metallicus","Neopomacentrus_metallicus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1357.919,"predicted"
"Neopomacentrus_miryae_A_1","Neopomacentrus_miryae","Neopomacentrus_miryae_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1323.675,"predicted"
"Neopomacentrus_nemurus_A_1","Neopomacentrus_nemurus","Neopomacentrus_nemurus_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1352.352,"predicted"
"Neopomacentrus_nemurus_A_2","Neopomacentrus_nemurus","Neopomacentrus_nemurus_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1285.869,"predicted"
"Neopomacentrus_violascens_A_1","Neopomacentrus_violascens","Neopomacentrus_violascens_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA,1397.851,"predicted"
"Neopomacentrus_violascens_A_2","Neopomacentrus_violascens","Neopomacentrus_violascens_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA,1339.946,"predicted"
"Neosebastes_pandus_A_1","Neosebastes_pandus","Neosebastes_pandus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1438.525,"predicted"
"Neosebastes_scorpaenoides_A_1","Neosebastes_scorpaenoides","Neosebastes_scorpaenoides_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1667.998,"predicted"
"Neosebastes_scorpaenoides_A_2","Neosebastes_scorpaenoides","Neosebastes_scorpaenoides_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1339.341,"predicted"
"Nesogobius_hinsbyi_A_1","Nesogobius_hinsbyi","Nesogobius_hinsbyi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1364.202,"predicted"
"Nesogobius_hinsbyi_A_2","Nesogobius_hinsbyi","Nesogobius_hinsbyi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1388.828,"predicted"
"Nesogobius_pulchellus_F_1","Nesogobius_pulchellus","Nesogobius_pulchellus_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1317.039,"predicted"
"Nesogobius_pulchellus_M_1","Nesogobius_pulchellus","Nesogobius_pulchellus_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1372.407,"predicted"
"Nesogobius_pulchellus_M_2","Nesogobius_pulchellus","Nesogobius_pulchellus_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1532.755,"predicted"
"Nexilosus_latifrons_A_1","Nexilosus_latifrons","Nexilosus_latifrons_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1441.148,"predicted"
"Nexilosus_latifrons_J_1","Nexilosus_latifrons","Nexilosus_latifrons_J_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1537.724,"predicted"
"Nicholsina_denticulata_F_1","Nicholsina_denticulata","Nicholsina_denticulata_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1337.934,"predicted"
"Nicholsina_denticulata_M_1","Nicholsina_denticulata","Nicholsina_denticulata_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1335.158,"predicted"
"Nicholsina_denticulata_M_2","Nicholsina_denticulata","Nicholsina_denticulata_M_2","NO",0,1,0,0,1,1,0,0,NA,0,NA,1285.247,"predicted"
"Notocirrhitus_splendens_A_1","Notocirrhitus_splendens","Notocirrhitus_splendens_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1573.959,"predicted"
"Notocirrhitus_splendens_A_2","Notocirrhitus_splendens","Notocirrhitus_splendens_A_2","YES",0,1,0,0,1,1,0,1,NA,1490.543,1490.543,1498.485,"evaluated"
"Notoclinops_segmentatus_A_2","Notoclinops_segmentatus","Notoclinops_segmentatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1529.008,"predicted"
"Notoclinops_yaldwyni_A_2","Notoclinops_yaldwyni","Notoclinops_yaldwyni_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1386.189,"predicted"
"Notoclinops_yaldwyni_A_4","Notoclinops_yaldwyni","Notoclinops_yaldwyni_A_4","YES",0,0,0,0,1,1,0,0,NA,0,NA,1385.957,"predicted"
"Notoclinus_fenestratus_A_1","Notoclinus_fenestratus","Notoclinus_fenestratus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1462.699,"predicted"
"Notolabrus_celidotus_F_2","Notolabrus_celidotus","Notolabrus_celidotus_F_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1245.136,"predicted"
"Notolabrus_celidotus_M_1","Notolabrus_celidotus","Notolabrus_celidotus_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1319.399,"predicted"
"Notolabrus_celidotus_M_2","Notolabrus_celidotus","Notolabrus_celidotus_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1317.906,"predicted"
"Notolabrus_cinctus_A_1","Notolabrus_cinctus","Notolabrus_cinctus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1255.472,"predicted"
"Notolabrus_fucicola_A_1","Notolabrus_fucicola","Notolabrus_fucicola_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1358.686,"predicted"
"Notolabrus_fucicola_A_2","Notolabrus_fucicola","Notolabrus_fucicola_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1286.408,"predicted"
"Notolabrus_fucicola_J_1","Notolabrus_fucicola","Notolabrus_fucicola_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1236.552,"predicted"
"Notolabrus_gymnogenis_F_1","Notolabrus_gymnogenis","Notolabrus_gymnogenis_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1522.675,"predicted"
"Notolabrus_gymnogenis_J_1","Notolabrus_gymnogenis","Notolabrus_gymnogenis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1425.826,"predicted"
"Notolabrus_gymnogenis_M_1","Notolabrus_gymnogenis","Notolabrus_gymnogenis_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1490.625,"predicted"
"Notolabrus_gymnogenis_M_2","Notolabrus_gymnogenis","Notolabrus_gymnogenis_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1489.61,"predicted"
"Notolabrus_inscriptus_F_1","Notolabrus_inscriptus","Notolabrus_inscriptus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1513.14,"predicted"
"Notolabrus_inscriptus_F_2","Notolabrus_inscriptus","Notolabrus_inscriptus_F_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1397.683,"predicted"
"Notolabrus_inscriptus_J_1","Notolabrus_inscriptus","Notolabrus_inscriptus_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1521.503,"predicted"
"Notolabrus_inscriptus_M_1","Notolabrus_inscriptus","Notolabrus_inscriptus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1379.932,"predicted"
"Notolabrus_inscriptus_M_2","Notolabrus_inscriptus","Notolabrus_inscriptus_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1356.744,"predicted"
"Notolabrus_parilus_F_1","Notolabrus_parilus","Notolabrus_parilus_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1315.336,"predicted"
"Notolabrus_parilus_F_2","Notolabrus_parilus","Notolabrus_parilus_F_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1266.976,"predicted"
"Notolabrus_parilus_M_1","Notolabrus_parilus","Notolabrus_parilus_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1412.89,"predicted"
"Notolabrus_parilus_M_2","Notolabrus_parilus","Notolabrus_parilus_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1512.477,"predicted"
"Notolabrus_parilus_M_3","Notolabrus_parilus","Notolabrus_parilus_M_3","YES",0,1,0,0,1,1,0,0,NA,0,NA,1259.321,"predicted"
"Notolabrus_tetricus_F_2","Notolabrus_tetricus","Notolabrus_tetricus_F_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1230.554,"predicted"
"Notolabrus_tetricus_J_2","Notolabrus_tetricus","Notolabrus_tetricus_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1244.631,"predicted"
"Notolabrus_tetricus_M_1","Notolabrus_tetricus","Notolabrus_tetricus_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1377.239,"predicted"
"Novaculichthys_taeniourus_A_1","Novaculichthys_taeniourus","Novaculichthys_taeniourus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1463.589,"predicted"
"Novaculichthys_taeniourus_A_2","Novaculichthys_taeniourus","Novaculichthys_taeniourus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1539.981,"predicted"
"Novaculichthys_taeniourus_A_3","Novaculichthys_taeniourus","Novaculichthys_taeniourus_A_3","YES",0,1,1,0,1,1,0,0,NA,0,NA,1464.321,"predicted"
"Novaculichthys_taeniourus_J_1","Novaculichthys_taeniourus","Novaculichthys_taeniourus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1778.419,"predicted"
"Novaculichthys_taeniourus_J_2","Novaculichthys_taeniourus","Novaculichthys_taeniourus_J_2","YES",0,1,1,0,1,1,0,0,NA,0,NA,1721.053,"predicted"
"Oblada_melanura_A_1","Oblada_melanura","Oblada_melanura_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1380.458,"predicted"
"Ocyurus_chrysurus_A_1","Ocyurus_chrysurus","Ocyurus_chrysurus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1290.392,"predicted"
"Ocyurus_chrysurus_A_2","Ocyurus_chrysurus","Ocyurus_chrysurus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1454.274,"predicted"
"Ocyurus_chrysurus_A_3","Ocyurus_chrysurus","Ocyurus_chrysurus_A_3","NO",0,1,0,0,1,1,0,0,NA,0,NA,1439.016,"predicted"
"Odax_cyanoallix_F_1","Odax_cyanoallix","Odax_cyanoallix_F_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1370.401,"predicted"
"Odax_cyanoallix_M_1","Odax_cyanoallix","Odax_cyanoallix_M_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1298.048,"predicted"
"Odax_pullus_F_1","Odax_pullus","Odax_pullus_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1356.595,"predicted"
"Odax_pullus_M_1","Odax_pullus","Odax_pullus_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1415.801,"predicted"
"Odontoscion_dentex_A_1","Odontoscion_dentex","Odontoscion_dentex_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1245.815,"predicted"
"Odontoscion_dentex_A_2","Odontoscion_dentex","Odontoscion_dentex_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1251.863,"predicted"
"Odontoscion_eurymesops_A_1","Odontoscion_eurymesops","Odontoscion_eurymesops_A_1","YES",0,0,0,1,1,1,0,0,NA,0,NA,1368.688,"predicted"
"Odontoscion_xanthops_A_1","Odontoscion_xanthops","Odontoscion_xanthops_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1299.432,"predicted"
"Odontoscion_xanthops_A_2","Odontoscion_xanthops","Odontoscion_xanthops_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA,1263.031,"predicted"
"Odonus_niger_A_1","Odonus_niger","Odonus_niger_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA,1671.083,"predicted"
"Odonus_niger_A_2","Odonus_niger","Odonus_niger_A_2","NO",0,1,1,0,1,1,0,0,NA,0,NA,1805.606,"predicted"
"Odonus_niger_A_3","Odonus_niger","Odonus_niger_A_3","YES",0,1,1,0,1,1,0,0,NA,0,NA,1791.796,"predicted"
"Ogcocephalus_darwini_A_2","Ogcocephalus_darwini","Ogcocephalus_darwini_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1303.091,"predicted"
"Ogcocephalus_darwini_A_4","Ogcocephalus_darwini","Ogcocephalus_darwini_A_4","NO",0,0,0,0,1,1,0,0,NA,0,NA,1408.805,"predicted"
"Ogilbia_cocoensis_A_1","Ogilbia_cocoensis","Ogilbia_cocoensis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1297.543,"predicted"
"Ogilbia_galapagosensis_A_1","Ogilbia_galapagosensis","Ogilbia_galapagosensis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1343.411,"predicted"
"Ogilbichthys_ferocis_A_1","Ogilbichthys_ferocis","Ogilbichthys_ferocis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1309.12,"predicted"
"Ogilbyina_novaehollandiae_A_2","Ogilbyina_novaehollandiae","Ogilbyina_novaehollandiae_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1503.912,"predicted"
"Ogilbyina_queenslandiae_F_1","Ogilbyina_queenslandiae","Ogilbyina_queenslandiae_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1351.105,"predicted"
"Ogilbyina_queenslandiae_F_2","Ogilbyina_queenslandiae","Ogilbyina_queenslandiae_F_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1404.68,"predicted"
"Ogilbyina_queenslandiae_M_1","Ogilbyina_queenslandiae","Ogilbyina_queenslandiae_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1631.986,"predicted"
"Ogilbyina_queenslandiae_M_2","Ogilbyina_queenslandiae","Ogilbyina_queenslandiae_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1506.597,"predicted"
"Olisthops_cyanomelas_F_1","Olisthops_cyanomelas","Olisthops_cyanomelas_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1361.884,"predicted"
"Olisthops_cyanomelas_M_1","Olisthops_cyanomelas","Olisthops_cyanomelas_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1518.727,"predicted"
"Oman_ypsilon_A_1","Oman_ypsilon","Oman_ypsilon_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1344.07,"predicted"
"Omegophora_armilla_A_1","Omegophora_armilla","Omegophora_armilla_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1430.023,"predicted"
"Omegophora_armilla_A_2","Omegophora_armilla","Omegophora_armilla_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1353.881,"predicted"
"Omegophora_cyanopunctata_A_1","Omegophora_cyanopunctata","Omegophora_cyanopunctata_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1500.487,"predicted"
"Omobranchus_aurosplendidus_A_1","Omobranchus_aurosplendidus","Omobranchus_aurosplendidus_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA,1373.586,"predicted"
"Omobranchus_aurosplendidus_A_2","Omobranchus_aurosplendidus","Omobranchus_aurosplendidus_A_2","NO",0,0,0,1,0,1,0,1,NA,1411.848,1411.848,1415.247,"evaluated"
"Omobranchus_germaini_A_1","Omobranchus_germaini","Omobranchus_germaini_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1274,"predicted"
"Omobranchus_germaini_A_2","Omobranchus_germaini","Omobranchus_germaini_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1407.122,"predicted"
"Omobranchus_mekranensis_A_1","Omobranchus_mekranensis","Omobranchus_mekranensis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA,1290.429,"predicted"
"Omobranchus_smithi_A_1","Omobranchus_smithi","Omobranchus_smithi_A_1","NO",0,0,0,1,0,1,0,1,NA,1385.578,1385.578,1390.368,"evaluated"
"Omobranchus_smithi_A_2","Omobranchus_smithi","Omobranchus_smithi_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA,1280.208,"predicted"
"Ophioblennius_atlanticus_A_1","Ophioblennius_atlanticus","Ophioblennius_atlanticus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1321.353,"predicted"
"Ophioblennius_atlanticus_A_2","Ophioblennius_atlanticus","Ophioblennius_atlanticus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1381.49,"predicted"
"Ophioblennius_atlanticus_A_3","Ophioblennius_atlanticus","Ophioblennius_atlanticus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1392.886,"predicted"
"Ophioblennius_clippertonensis_A_1","Ophioblennius_clippertonensis","Ophioblennius_clippertonensis_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA,1271.137,"predicted"
"Ophioblennius_steindachneri_A_2","Ophioblennius_steindachneri","Ophioblennius_steindachneri_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1290.847,"predicted"
"Ophiodon_elongatus_A_1","Ophiodon_elongatus","Ophiodon_elongatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1494.767,"predicted"
"Ophiodon_elongatus_A_2","Ophiodon_elongatus","Ophiodon_elongatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1468.972,"predicted"
"Ophthalmolepis_lineolata_F_1","Ophthalmolepis_lineolata","Ophthalmolepis_lineolata_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1472.979,"predicted"
"Ophthalmolepis_lineolata_J_1","Ophthalmolepis_lineolata","Ophthalmolepis_lineolata_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1584.916,"predicted"
"Ophthalmolepis_lineolata_M_1","Ophthalmolepis_lineolata","Ophthalmolepis_lineolata_M_1","YES",0,1,0,0,1,1,0,1,NA,1608.987,1608.987,1611.84,"evaluated"
"Ophthalmolepis_lineolata_M_2","Ophthalmolepis_lineolata","Ophthalmolepis_lineolata_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA,1570.127,"predicted"
"Opisthocentrus_ocellatus_A_1","Opisthocentrus_ocellatus","Opisthocentrus_ocellatus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1425.907,"predicted"
"Opisthocentrus_tenuis_A_1","Opisthocentrus_tenuis","Opisthocentrus_tenuis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1327.191,"predicted"
"Opisthocentrus_zonope_A_1","Opisthocentrus_zonope","Opisthocentrus_zonope_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1395.404,"predicted"
"Opistognathus_aurifrons_A_2","Opistognathus_aurifrons","Opistognathus_aurifrons_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1522.091,"predicted"
"Opistognathus_darwiniensis_A_1","Opistognathus_darwiniensis","Opistognathus_darwiniensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1403.125,"predicted"
"Opistognathus_randalli_A_2","Opistognathus_randalli","Opistognathus_randalli_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1448.291,"predicted"
"Oplegnathus_conwayi_A_1","Oplegnathus_conwayi","Oplegnathus_conwayi_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1189.787,"predicted"
"Oplegnathus_insignis_A_1","Oplegnathus_insignis","Oplegnathus_insignis_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1549.364,"predicted"
"Oplegnathus_insignis_J_1","Oplegnathus_insignis","Oplegnathus_insignis_J_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1724.705,"predicted"
"Optivus_agastos_A_2","Optivus_agastos","Optivus_agastos_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1263.506,"predicted"
"Orthonopias_triacis_A_1","Orthonopias_triacis","Orthonopias_triacis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1527.267,"predicted"
"Orthopristis_forbesi_A_1","Orthopristis_forbesi","Orthopristis_forbesi_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA,1183.561,"predicted"
"Ostorhinchus_angustatus_A_1","Ostorhinchus_angustatus","Ostorhinchus_angustatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1412.011,"predicted"
"Ostorhinchus_angustatus_A_2","Ostorhinchus_angustatus","Ostorhinchus_angustatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1395.811,"predicted"
"Ostorhinchus_angustatus_A_3","Ostorhinchus_angustatus","Ostorhinchus_angustatus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1403.422,"predicted"
"Ostorhinchus_angustatus_A_4","Ostorhinchus_angustatus","Ostorhinchus_angustatus_A_4","NO",0,0,0,0,1,1,0,0,NA,0,NA,1379.128,"predicted"
"Ostorhinchus_angustatus_A_5","Ostorhinchus_angustatus","Ostorhinchus_angustatus_A_5","NO",0,0,0,0,1,1,0,0,NA,0,NA,1414.546,"predicted"
"Ostorhinchus_apogonoides_A_1","Ostorhinchus_apogonoides","Ostorhinchus_apogonoides_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1419.498,"predicted"
"Ostorhinchus_apogonoides_A_2","Ostorhinchus_apogonoides","Ostorhinchus_apogonoides_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1368.037,"predicted"
"Ostorhinchus_apogonoides_A_3","Ostorhinchus_apogonoides","Ostorhinchus_apogonoides_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1432.722,"predicted"
"Ostorhinchus_aureus_A_1","Ostorhinchus_aureus","Ostorhinchus_aureus_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1471.006,"predicted"
"Ostorhinchus_aureus_A_2","Ostorhinchus_aureus","Ostorhinchus_aureus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1516.56,"predicted"
"Ostorhinchus_aureus_A_3","Ostorhinchus_aureus","Ostorhinchus_aureus_A_3","NO",0,0,0,0,1,1,0,1,NA,1353.585,1353.585,1345.393,"evaluated"
"Ostorhinchus_aureus_A_4","Ostorhinchus_aureus","Ostorhinchus_aureus_A_4","NO",0,0,0,0,1,1,0,0,NA,0,NA,1458.428,"predicted"
"Ostorhinchus_capricornis_A_1","Ostorhinchus_capricornis","Ostorhinchus_capricornis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1501.427,"predicted"
"Ostorhinchus_chrysotaenia_A_1","Ostorhinchus_chrysotaenia","Ostorhinchus_chrysotaenia_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1560.006,"predicted"
"Ostorhinchus_doederleini_A_1","Ostorhinchus_doederleini","Ostorhinchus_doederleini_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA,1326.783,"predicted"
"Ostorhinchus_doederleini_A_2","Ostorhinchus_doederleini","Ostorhinchus_doederleini_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1387.346,"predicted"
"Ostorhinchus_fasciatus_A_1","Ostorhinchus_fasciatus","Ostorhinchus_fasciatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1332.323,"predicted"
"Ostorhinchus_flavus_A_1","Ostorhinchus_flavus","Ostorhinchus_flavus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1279.636,"predicted"
"Ostorhinchus_limenus_A_1","Ostorhinchus_limenus","Ostorhinchus_limenus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1674.72,"predicted"
"Ostorhinchus_luteus_A_1","Ostorhinchus_luteus","Ostorhinchus_luteus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1303.899,"predicted"
"Ostorhinchus_multilineatus_A_1","Ostorhinchus_multilineatus","Ostorhinchus_multilineatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1429.054,"predicted"
"Ostorhinchus_nigrofasciatus_A_1","Ostorhinchus_nigrofasciatus","Ostorhinchus_nigrofasciatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1446.404,"predicted"
"Ostorhinchus_nigrofasciatus_A_2","Ostorhinchus_nigrofasciatus","Ostorhinchus_nigrofasciatus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1543.836,"predicted"
"Ostorhinchus_nigrofasciatus_A_3","Ostorhinchus_nigrofasciatus","Ostorhinchus_nigrofasciatus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1452.191,"predicted"
"Ostorhinchus_nigrofasciatus_A_4","Ostorhinchus_nigrofasciatus","Ostorhinchus_nigrofasciatus_A_4","NO",0,0,0,0,1,1,0,0,NA,0,NA,1526.504,"predicted"
"Ostorhinchus_norfolcensis_A_1","Ostorhinchus_norfolcensis","Ostorhinchus_norfolcensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1371.129,"predicted"
"Ostorhinchus_norfolcensis_A_2","Ostorhinchus_norfolcensis","Ostorhinchus_norfolcensis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA,1368.533,"predicted"
"Ostorhinchus_norfolcensis_A_3","Ostorhinchus_norfolcensis","Ostorhinchus_norfolcensis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1296.705,"predicted"
"Ostorhinchus_norfolcensis_J_1","Ostorhinchus_norfolcensis","Ostorhinchus_norfolcensis_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1344.441,"predicted"
"Ostorhinchus_notatus_A_3","Ostorhinchus_notatus","Ostorhinchus_notatus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA,1284.743,"predicted"
"Ostorhinchus_parvulus_A_1","Ostorhinchus_parvulus","Ostorhinchus_parvulus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1461.199,"predicted"
"Ostorhinchus_properuptus_A_1","Ostorhinchus_properuptus","Ostorhinchus_properuptus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA,1570.862,"predicted"
