"sp_worms","name_worms","name","copyright","mayo_db","serf","newcal","iucn","rls","focus","mayo_campgn","fisheyes_campgn","esthe_mayo","esthe_fisheyes","esthe_all"
"Meiacanthus_atrodorsalis","Meiacanthus_atrodorsalis_A_1","Meiacanthus_atrodorsalis_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_atrodorsalis","Meiacanthus_atrodorsalis_A_2","Meiacanthus_atrodorsalis_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_bundoon","Meiacanthus_bundoon_A_1","Meiacanthus_bundoon_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_bundoon","Meiacanthus_bundoon_A_2","Meiacanthus_bundoon_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_crinitus","Meiacanthus_crinitus_A_2","Meiacanthus_crinitus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_1","Meiacanthus_ditrema_A_1","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_2","Meiacanthus_ditrema_A_2","YES",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_ditrema","Meiacanthus_ditrema_A_3","Meiacanthus_ditrema_A_3","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_1","Meiacanthus_grammistes_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_2","Meiacanthus_grammistes_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_grammistes","Meiacanthus_grammistes_A_3","Meiacanthus_grammistes_A_3","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_kamoharai","Meiacanthus_kamoharai_A_3","Meiacanthus_kamoharai_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_lineatus","Meiacanthus_lineatus_A_1","Meiacanthus_lineatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_lineatus","Meiacanthus_lineatus_A_3","Meiacanthus_lineatus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_luteus","Meiacanthus_luteus_A_1","Meiacanthus_luteus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_mossambicus","Meiacanthus_mossambicus_A_2","Meiacanthus_mossambicus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_naevius","Meiacanthus_naevius_A_1","Meiacanthus_naevius_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Meiacanthus_naevius","Meiacanthus_naevius_A_2","Meiacanthus_naevius_A_2","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Meiacanthus_nigrolineatus","Meiacanthus_nigrolineatus_A_1","Meiacanthus_nigrolineatus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_oualanensis","Meiacanthus_oualanensis_A_1","Meiacanthus_oualanensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_phaeus","Meiacanthus_phaeus_A_1","Meiacanthus_phaeus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_phaeus","Meiacanthus_phaeus_A_2","Meiacanthus_phaeus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_smithi","Meiacanthus_smithi_A_2","Meiacanthus_smithi_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meiacanthus_tongaensis","Meiacanthus_tongaensis_A_1","Meiacanthus_tongaensis_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Meiacanthus_tongaensis","Meiacanthus_tongaensis_A_2","Meiacanthus_tongaensis_A_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Melanogrammus_aeglefinus","Melanogrammus_aeglefinus_A_1","Melanogrammus_aeglefinus_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Melanogrammus_aeglefinus","Melanogrammus_aeglefinus_A_2","Melanogrammus_aeglefinus_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Melichthys_indicus","Melichthys_indicus_A_1","Melichthys_indicus_A_1","YES",0,1,0,0,1,1,0,1,NA,1645.699,1645.699
"Melichthys_indicus","Melichthys_indicus_A_2","Melichthys_indicus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Melichthys_niger","Melichthys_niger_A_1","Melichthys_niger_A_1","YES",1,1,1,0,1,1,1,1,1523.515718,1518.764,1518.764
"Melichthys_niger","Melichthys_niger_A_2","Melichthys_niger_A_2","NO",1,1,1,0,1,1,0,0,NA,0,NA
"Melichthys_niger","Melichthys_niger_A_3","Melichthys_niger_A_3","NO",1,1,1,0,1,1,0,0,NA,0,NA
"Melichthys_vidua","Melichthys_vidua_A_1","Melichthys_vidua_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Mendosoma_lineatum","Mendosoma_lineatum_A_1","Mendosoma_lineatum_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_australis","Meuschenia_australis_F_3","Meuschenia_australis_F_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_australis","Meuschenia_australis_M_1","Meuschenia_australis_M_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_1","Meuschenia_flavolineata_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_2","Meuschenia_flavolineata_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_flavolineata","Meuschenia_flavolineata_A_3","Meuschenia_flavolineata_A_3","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_freycineti","Meuschenia_freycineti_F_1","Meuschenia_freycineti_F_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_freycineti","Meuschenia_freycineti_M_2","Meuschenia_freycineti_M_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_galii","Meuschenia_galii_A_1","Meuschenia_galii_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_galii","Meuschenia_galii_A_2","Meuschenia_galii_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_galii","Meuschenia_galii_A_3","Meuschenia_galii_A_3","YES",0,1,0,0,1,1,0,1,NA,1480.745,1480.745
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_F_1","Meuschenia_hippocrepis_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_J_1","Meuschenia_hippocrepis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_hippocrepis","Meuschenia_hippocrepis_M_1","Meuschenia_hippocrepis_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_scaber","Meuschenia_scaber_A_1","Meuschenia_scaber_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_scaber","Meuschenia_scaber_A_4","Meuschenia_scaber_A_4","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_1","Meuschenia_trachylepis_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_2","Meuschenia_trachylepis_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Meuschenia_trachylepis","Meuschenia_trachylepis_A_3","Meuschenia_trachylepis_A_3","YES",0,1,0,0,1,1,0,1,NA,1410.281,1410.281
"Meuschenia_venusta","Meuschenia_venusta_A_3","Meuschenia_venusta_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Meuschenia_venusta","Meuschenia_venusta_A_4","Meuschenia_venusta_A_4","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_1","Microcanthus_strigatus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_2","Microcanthus_strigatus_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_3","Microcanthus_strigatus_A_3","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Microcanthus_strigatus","Microcanthus_strigatus_A_4","Microcanthus_strigatus_A_4","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Microgobius_microlepis","Microgobius_microlepis_A_1","Microgobius_microlepis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microlepidotus_brevipinnis","Microlepidotus_brevipinnis_A_2","Microlepidotus_brevipinnis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_bairdii","Microspathodon_bairdii_A_2","Microspathodon_bairdii_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_bairdii","Microspathodon_bairdii_J_1","Microspathodon_bairdii_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_chrysurus","Microspathodon_chrysurus_A_1","Microspathodon_chrysurus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_chrysurus","Microspathodon_chrysurus_J_2","Microspathodon_chrysurus_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_dorsalis","Microspathodon_dorsalis_A_3","Microspathodon_dorsalis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Microspathodon_dorsalis","Microspathodon_dorsalis_J_2","Microspathodon_dorsalis_J_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mimoblennius_lineathorax","Mimoblennius_lineathorax_A_1","Mimoblennius_lineathorax_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Mola_mola","Mola_mola_A_1","Mola_mola_A_1","NO",0,0,0,1,1,1,0,0,NA,0,NA
"Molva_molva","Molva_molva_A_1","Molva_molva_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_1","Monacanthus_chinensis_F_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_2","Monacanthus_chinensis_F_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_F_3","Monacanthus_chinensis_F_3","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_J_1","Monacanthus_chinensis_J_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_M_1","Monacanthus_chinensis_M_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_chinensis","Monacanthus_chinensis_M_2","Monacanthus_chinensis_M_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Monacanthus_tuckeri","Monacanthus_tuckeri_A_3","Monacanthus_tuckeri_A_3","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Monacanthus_tuckeri","Monacanthus_tuckeri_A_4","Monacanthus_tuckeri_A_4","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_A_1","Monodactylus_argenteus_A_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_A_2","Monodactylus_argenteus_A_2","YES",0,0,1,0,1,1,0,1,NA,1443.661,1443.661
"Monodactylus_argenteus","Monodactylus_argenteus_J_1","Monodactylus_argenteus_J_1","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Monodactylus_argenteus","Monodactylus_argenteus_J_2","Monodactylus_argenteus_J_2","NO",0,0,1,0,1,1,0,0,NA,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_1","Monotaxis_grandoculis_A_1","YES",1,1,1,0,1,1,1,1,1245.255442,1227.256,1227.256
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_2","Monotaxis_grandoculis_A_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_A_3","Monotaxis_grandoculis_A_3","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_J_1","Monotaxis_grandoculis_J_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_J_2","Monotaxis_grandoculis_J_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Monotaxis_grandoculis","Monotaxis_grandoculis_juv_80","Monotaxis_grandoculis_juv_80","YES",1,1,1,0,1,1,1,0,1333.121144,0,1312.14042417998
"Monotaxis_heterodon","Monotaxis_heterodon_A_2","Monotaxis_heterodon_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Monotaxis_heterodon","Monotaxis_heterodon_A_3","Monotaxis_heterodon_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Monotaxis_heterodon","Monotaxis_heterodon_J_1","Monotaxis_heterodon_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mugil_cephalus","Mugil_cephalus_A_2","Mugil_cephalus_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Mugil_curema","Mugil_curema_A_1","Mugil_curema_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Mugil_galapagensis","Mugil_galapagensis_A_1","Mugil_galapagensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_dentatus","Mulloidichthys_dentatus_A_1","Mulloidichthys_dentatus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_flavolineatus","Mulloidichthys_flavolineatus_A_1","Mulloidichthys_flavolineatus_A_1","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Mulloidichthys_martinicus","Mulloidichthys_martinicus_A_1","Mulloidichthys_martinicus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_martinicus","Mulloidichthys_martinicus_A_2","Mulloidichthys_martinicus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_mimicus","Mulloidichthys_mimicus_A_1","Mulloidichthys_mimicus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_mimicus","Mulloidichthys_mimicus_A_2","Mulloidichthys_mimicus_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Mulloidichthys_vanicolensis","Mulloidichthys_vanicolensis_A_1","Mulloidichthys_vanicolensis_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Mullus_argentinae","Mullus_argentinae_A_1","Mullus_argentinae_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mullus_surmuletus","Mullus_surmuletus_A_2","Mullus_surmuletus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mullus_surmuletus","Mullus_surmuletus_A_3","Mullus_surmuletus_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mullus_surmuletus","Mullus_surmuletus_J_1","Mullus_surmuletus_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_argus","Muraena_argus_A_2","Muraena_argus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_augusti","Muraena_augusti_A_2","Muraena_augusti_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_clepsydra","Muraena_clepsydra_A_1","Muraena_clepsydra_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_helena","Muraena_helena_A_1","Muraena_helena_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_lentiginosa","Muraena_lentiginosa_A_1","Muraena_lentiginosa_A_1","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Muraena_lentiginosa","Muraena_lentiginosa_A_2","Muraena_lentiginosa_A_2","NO",0,0,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_bonaci","Mycteroperca_bonaci_A_1","Mycteroperca_bonaci_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_bonaci","Mycteroperca_bonaci_A_2","Mycteroperca_bonaci_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_1","Mycteroperca_fusca_A_1","YES",0,0,0,1,1,1,0,1,NA,1379.139,1379.139
"Mycteroperca_fusca","Mycteroperca_fusca_A_2","Mycteroperca_fusca_A_2","NO",0,0,0,1,1,1,0,1,NA,1317.012,1317.012
"Mycteroperca_fusca","Mycteroperca_fusca_A_3","Mycteroperca_fusca_A_3","NO",0,0,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_4","Mycteroperca_fusca_A_4","YES",0,0,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_fusca","Mycteroperca_fusca_A_5","Mycteroperca_fusca_A_5","NO",0,0,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_1","Mycteroperca_interstitialis_A_1","YES",0,1,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_interstitialis","Mycteroperca_interstitialis_A_2","Mycteroperca_interstitialis_A_2","NO",0,1,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_jordani","Mycteroperca_jordani_A_1","Mycteroperca_jordani_A_1","NO",0,0,0,1,0,1,0,1,NA,1404.119,1404.119
"Mycteroperca_jordani","Mycteroperca_jordani_A_2","Mycteroperca_jordani_A_2","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Mycteroperca_microlepis","Mycteroperca_microlepis_A_1","Mycteroperca_microlepis_A_1","NO",0,0,0,1,0,1,0,0,NA,0,NA
"Mycteroperca_olfax","Mycteroperca_olfax_A_1","Mycteroperca_olfax_A_1","YES",0,1,0,1,1,1,0,1,NA,1313.332,1313.332
"Mycteroperca_olfax","Mycteroperca_olfax_A_2","Mycteroperca_olfax_A_2","YES",0,1,0,1,1,1,0,0,NA,0,NA
"Mycteroperca_rosacea","Mycteroperca_rosacea_A_1","Mycteroperca_rosacea_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_rosacea","Mycteroperca_rosacea_A_2","Mycteroperca_rosacea_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_tigris","Mycteroperca_tigris_A_1","Mycteroperca_tigris_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_xenarcha","Mycteroperca_xenarcha_A_2","Mycteroperca_xenarcha_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Mycteroperca_xenarcha","Mycteroperca_xenarcha_J_1","Mycteroperca_xenarcha_J_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_3","Myoxocephalus_scorpius_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myoxocephalus_scorpius","Myoxocephalus_scorpius_A_4","Myoxocephalus_scorpius_A_4","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myrichthys_maculosus","Myrichthys_maculosus_A_2","Myrichthys_maculosus_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myrichthys_tigrinus","Myrichthys_tigrinus_A_1","Myrichthys_tigrinus_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myripristis_adusta","Myripristis_adusta_A_1","Myripristis_adusta_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_adusta","Myripristis_adusta_A_2","Myripristis_adusta_A_2","NO",0,1,1,0,1,1,0,1,NA,1412.646,1412.646
"Myripristis_amaena","Myripristis_amaena_A_1","Myripristis_amaena_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_amaena","Myripristis_amaena_A_2","Myripristis_amaena_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_berndti","Myripristis_berndti_A_1","Myripristis_berndti_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_clarionensis","Myripristis_clarionensis_A_1","Myripristis_clarionensis_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Myripristis_earlei","Myripristis_earlei_A_1","Myripristis_earlei_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_earlei","Myripristis_earlei_A_2","Myripristis_earlei_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_gildi","Myripristis_gildi_A_1","Myripristis_gildi_A_1","YES",0,0,0,1,0,1,0,0,NA,0,NA
"Myripristis_hexagona","Myripristis_hexagona_A_1","Myripristis_hexagona_A_1","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_jacobus","Myripristis_jacobus_A_1","Myripristis_jacobus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_jacobus","Myripristis_jacobus_A_2","Myripristis_jacobus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_kochiensis","Myripristis_kochiensis_A_1","Myripristis_kochiensis_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myripristis_kuntee","Myripristis_kuntee_A_1","Myripristis_kuntee_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_leiognathus","Myripristis_leiognathus_A_1","Myripristis_leiognathus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_leiognathus","Myripristis_leiognathus_A_2","Myripristis_leiognathus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_murdjan","Myripristis_murdjan_A_1","Myripristis_murdjan_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_1","Myripristis_pralinia_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_2","Myripristis_pralinia_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_pralinia","Myripristis_pralinia_A_3","Myripristis_pralinia_A_3","NO",0,1,1,0,1,1,0,0,NA,0,NA
"Myripristis_randalli","Myripristis_randalli_A_1","Myripristis_randalli_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Myripristis_tiki","Myripristis_tiki_A_1","Myripristis_tiki_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_tiki","Myripristis_tiki_A_2","Myripristis_tiki_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_tiki","Myripristis_tiki_A_3","Myripristis_tiki_A_3","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_violacea","Myripristis_violacea_81","Myripristis_violacea_81","YES",1,1,1,0,1,1,1,0,1389.331114,0,1361.32085754867
"Myripristis_violacea","Myripristis_violacea_A_1","Myripristis_violacea_A_1","YES",1,1,1,0,1,1,0,1,NA,1346.991,1346.991
"Myripristis_vittata","Myripristis_vittata_A_1","Myripristis_vittata_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Myripristis_vittata","Myripristis_vittata_A_2","Myripristis_vittata_A_2","NO",0,1,0,0,1,1,0,0,NA,0,NA
"Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_2","Nannosalarias_nativitatis_A_2","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Nannosalarias_nativitatis","Nannosalarias_nativitatis_A_3","Nannosalarias_nativitatis_A_3","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Naso_annulatus","Naso_annulatus_F_1","Naso_annulatus_F_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_annulatus","Naso_annulatus_J_1","Naso_annulatus_J_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_annulatus","Naso_annulatus_M_1","Naso_annulatus_M_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_annulatus","Naso_annulatus_M_2","Naso_annulatus_M_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_brachycentron","Naso_brachycentron_82","Naso_brachycentron_82","YES",1,1,1,0,1,1,1,0,1207.082501,0,1201.86398952005
"Naso_brachycentron","Naso_brachycentron_F_1","Naso_brachycentron_F_1","YES",1,1,1,0,1,1,0,1,NA,1253.212,1253.212
"Naso_brachycentron","Naso_brachycentron_M_1","Naso_brachycentron_M_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brachycentron","Naso_brachycentron_M_2","Naso_brachycentron_M_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_F_1","Naso_brevirostris_F_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_F_2","Naso_brevirostris_F_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_fem_83","Naso_brevirostris_fem_83","YES",1,1,1,0,1,1,1,0,1327.240328,0,1306.99505442722
"Naso_brevirostris","Naso_brevirostris_J_1","Naso_brevirostris_J_1","YES",1,1,1,0,1,1,1,1,1489.457984,1430.577,1430.577
"Naso_brevirostris","Naso_brevirostris_J_2","Naso_brevirostris_J_2","NO",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_M_1","Naso_brevirostris_M_1","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_M_2","Naso_brevirostris_M_2","YES",1,1,1,0,1,1,0,0,NA,0,NA
"Naso_brevirostris","Naso_brevirostris_male_85","Naso_brevirostris_male_85","YES",1,1,1,0,1,1,1,0,1391.024919,0,1362.80283777286
"Naso_caeruleacauda","Naso_caeruleacauda_A_1","Naso_caeruleacauda_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Naso_caeruleacauda","Naso_caeruleacauda_A_2","Naso_caeruleacauda_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Naso_caesius","Naso_caesius_A_1","Naso_caesius_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_caesius","Naso_caesius_A_2","Naso_caesius_A_2","YES",0,1,1,0,1,1,0,1,NA,1307.905,1307.905
"Naso_elegans","Naso_elegans_86","Naso_elegans_86","YES",1,1,0,0,1,1,1,0,1558.736477,0,1509.54063363681
"Naso_elegans","Naso_elegans_A_1","Naso_elegans_A_1","YES",1,1,0,0,1,1,0,0,NA,0,NA
"Naso_elegans","Naso_elegans_A_2","Naso_elegans_A_2","YES",1,1,0,0,1,1,0,0,NA,0,NA
"Naso_elegans","Naso_elegans_J_1","Naso_elegans_J_1","YES",1,1,0,0,1,1,0,0,NA,0,NA
"Naso_fageni","Naso_fageni_A_1","Naso_fageni_A_1","YES",0,0,0,0,1,1,0,0,NA,0,NA
"Naso_hexacanthus","Naso_hexacanthus_A_1","Naso_hexacanthus_A_1",NA,0,1,1,0,1,1,0,0,NA,0,NA
"Naso_lituratus","Naso_lituratus_A_1","Naso_lituratus_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_thynnoides","Naso_thynnoides_A_1","Naso_thynnoides_A_1","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_thynnoides","Naso_thynnoides_A_2","Naso_thynnoides_A_2","YES",0,1,1,0,1,1,0,0,NA,0,NA
"Naso_tonganus","Naso_tonganus_A_1","Naso_tonganus_A_1","YES",0,1,0,0,1,1,0,0,NA,0,NA
"Naso_tonganus","Naso_tonganus_A_2","Naso_tonganus_A_2","YES",0,1,0,0,1,1,0,0,NA,0,NA
